hf_id,hf_navn,helseregion,spesialitet_kode,spesialitet,metric,period,value,unit,source_id,quality
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20e,Hjertesykdommer,arsverk,2019,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20e,Hjertesykdommer,arsverk,2020,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20e,Hjertesykdommer,arsverk,2021,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20e,Hjertesykdommer,arsverk,2022,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20e,Hjertesykdommer,arsverk,2023,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20e,Hjertesykdommer,arsverk,2024,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20e,Hjertesykdommer,arsverk,2025,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20f,Infeksjonssykdommer,arsverk,2015,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20f,Infeksjonssykdommer,arsverk,2016,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20f,Infeksjonssykdommer,arsverk,2017,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20f,Infeksjonssykdommer,arsverk,2018,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20f,Infeksjonssykdommer,arsverk,2019,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20f,Infeksjonssykdommer,arsverk,2020,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20f,Infeksjonssykdommer,arsverk,2021,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20f,Infeksjonssykdommer,arsverk,2022,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20f,Infeksjonssykdommer,arsverk,2023,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20f,Infeksjonssykdommer,arsverk,2024,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20f,Infeksjonssykdommer,arsverk,2025,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20g,Lungesykdommer,arsverk,2015,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20g,Lungesykdommer,arsverk,2016,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20g,Lungesykdommer,arsverk,2017,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20g,Lungesykdommer,arsverk,2018,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20g,Lungesykdommer,arsverk,2019,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20g,Lungesykdommer,arsverk,2020,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20g,Lungesykdommer,arsverk,2021,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20g,Lungesykdommer,arsverk,2022,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20g,Lungesykdommer,arsverk,2023,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20g,Lungesykdommer,arsverk,2024,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20g,Lungesykdommer,arsverk,2025,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20h,Nyresykdommer,arsverk,2015,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20h,Nyresykdommer,arsverk,2016,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20h,Nyresykdommer,arsverk,2017,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20h,Nyresykdommer,arsverk,2018,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20h,Nyresykdommer,arsverk,2019,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20h,Nyresykdommer,arsverk,2020,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20h,Nyresykdommer,arsverk,2021,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20h,Nyresykdommer,arsverk,2022,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20h,Nyresykdommer,arsverk,2023,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20h,Nyresykdommer,arsverk,2024,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,20h,Nyresykdommer,arsverk,2025,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,21,Kjevekirurgi og munnhulesykdommer,arsverk,2015,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,21,Kjevekirurgi og munnhulesykdommer,arsverk,2016,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,21,Kjevekirurgi og munnhulesykdommer,arsverk,2017,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,21,Kjevekirurgi og munnhulesykdommer,arsverk,2018,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,21,Kjevekirurgi og munnhulesykdommer,arsverk,2019,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,21,Kjevekirurgi og munnhulesykdommer,arsverk,2020,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,21,Kjevekirurgi og munnhulesykdommer,arsverk,2021,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,21,Kjevekirurgi og munnhulesykdommer,arsverk,2022,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,21,Kjevekirurgi og munnhulesykdommer,arsverk,2023,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,21,Kjevekirurgi og munnhulesykdommer,arsverk,2024,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,21,Kjevekirurgi og munnhulesykdommer,arsverk,2025,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,22,Klinisk farmakologi,arsverk,2015,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,22,Klinisk farmakologi,arsverk,2016,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,22,Klinisk farmakologi,arsverk,2017,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,22,Klinisk farmakologi,arsverk,2018,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,22,Klinisk farmakologi,arsverk,2019,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,22,Klinisk farmakologi,arsverk,2020,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,22,Klinisk farmakologi,arsverk,2021,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,22,Klinisk farmakologi,arsverk,2022,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,22,Klinisk farmakologi,arsverk,2023,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,22,Klinisk farmakologi,arsverk,2024,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,22,Klinisk farmakologi,arsverk,2025,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,23,Klinisk nevrofysiologi,arsverk,2015,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,23,Klinisk nevrofysiologi,arsverk,2016,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,23,Klinisk nevrofysiologi,arsverk,2017,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,23,Klinisk nevrofysiologi,arsverk,2018,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,23,Klinisk nevrofysiologi,arsverk,2019,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,23,Klinisk nevrofysiologi,arsverk,2020,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,23,Klinisk nevrofysiologi,arsverk,2021,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,23,Klinisk nevrofysiologi,arsverk,2022,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,23,Klinisk nevrofysiologi,arsverk,2023,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,23,Klinisk nevrofysiologi,arsverk,2024,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,23,Klinisk nevrofysiologi,arsverk,2025,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,24,Medisinsk biokjemi,arsverk,2015,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,24,Medisinsk biokjemi,arsverk,2016,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,24,Medisinsk biokjemi,arsverk,2017,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,24,Medisinsk biokjemi,arsverk,2018,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,24,Medisinsk biokjemi,arsverk,2019,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,24,Medisinsk biokjemi,arsverk,2020,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,24,Medisinsk biokjemi,arsverk,2021,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,24,Medisinsk biokjemi,arsverk,2022,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,24,Medisinsk biokjemi,arsverk,2023,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,24,Medisinsk biokjemi,arsverk,2024,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,24,Medisinsk biokjemi,arsverk,2025,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,25,Medisinsk genetikk,arsverk,2015,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,25,Medisinsk genetikk,arsverk,2016,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,25,Medisinsk genetikk,arsverk,2017,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,25,Medisinsk genetikk,arsverk,2018,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,25,Medisinsk genetikk,arsverk,2019,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,25,Medisinsk genetikk,arsverk,2020,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,25,Medisinsk genetikk,arsverk,2021,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,25,Medisinsk genetikk,arsverk,2022,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,25,Medisinsk genetikk,arsverk,2023,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,25,Medisinsk genetikk,arsverk,2024,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,25,Medisinsk genetikk,arsverk,2025,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,26,Medisinsk mikrobiologi,arsverk,2015,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,26,Medisinsk mikrobiologi,arsverk,2016,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,26,Medisinsk mikrobiologi,arsverk,2017,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,26,Medisinsk mikrobiologi,arsverk,2018,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,26,Medisinsk mikrobiologi,arsverk,2019,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,26,Medisinsk mikrobiologi,arsverk,2020,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,26,Medisinsk mikrobiologi,arsverk,2021,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,26,Medisinsk mikrobiologi,arsverk,2022,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,26,Medisinsk mikrobiologi,arsverk,2023,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,26,Medisinsk mikrobiologi,arsverk,2024,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,26,Medisinsk mikrobiologi,arsverk,2025,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,27,Nevrokirurgi,arsverk,2015,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,27,Nevrokirurgi,arsverk,2016,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,27,Nevrokirurgi,arsverk,2017,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,27,Nevrokirurgi,arsverk,2018,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,27,Nevrokirurgi,arsverk,2019,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,27,Nevrokirurgi,arsverk,2020,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,27,Nevrokirurgi,arsverk,2021,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,27,Nevrokirurgi,arsverk,2022,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,27,Nevrokirurgi,arsverk,2023,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,27,Nevrokirurgi,arsverk,2024,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,27,Nevrokirurgi,arsverk,2025,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,28,Nevrologi,arsverk,2015,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,28,Nevrologi,arsverk,2016,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,28,Nevrologi,arsverk,2017,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,28,Nevrologi,arsverk,2018,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,28,Nevrologi,arsverk,2019,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,28,Nevrologi,arsverk,2020,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,28,Nevrologi,arsverk,2021,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,28,Nevrologi,arsverk,2022,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,28,Nevrologi,arsverk,2023,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,28,Nevrologi,arsverk,2024,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,28,Nevrologi,arsverk,2025,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,29,Nukleærmedisin,arsverk,2015,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,29,Nukleærmedisin,arsverk,2016,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,29,Nukleærmedisin,arsverk,2017,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,29,Nukleærmedisin,arsverk,2018,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,29,Nukleærmedisin,arsverk,2019,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,29,Nukleærmedisin,arsverk,2020,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,29,Nukleærmedisin,arsverk,2021,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,29,Nukleærmedisin,arsverk,2022,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,29,Nukleærmedisin,arsverk,2023,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,29,Nukleærmedisin,arsverk,2024,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,29,Nukleærmedisin,arsverk,2025,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,30,Onkologi,arsverk,2015,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,30,Onkologi,arsverk,2016,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,30,Onkologi,arsverk,2017,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,30,Onkologi,arsverk,2018,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,30,Onkologi,arsverk,2019,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,30,Onkologi,arsverk,2020,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,30,Onkologi,arsverk,2021,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,30,Onkologi,arsverk,2022,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,30,Onkologi,arsverk,2023,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,30,Onkologi,arsverk,2024,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,30,Onkologi,arsverk,2025,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,31,Ortopedisk kirurgi,arsverk,2015,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,31,Ortopedisk kirurgi,arsverk,2016,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,31,Ortopedisk kirurgi,arsverk,2017,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,31,Ortopedisk kirurgi,arsverk,2018,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,31,Ortopedisk kirurgi,arsverk,2019,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,31,Ortopedisk kirurgi,arsverk,2020,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,31,Ortopedisk kirurgi,arsverk,2021,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,31,Ortopedisk kirurgi,arsverk,2022,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,31,Ortopedisk kirurgi,arsverk,2023,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,31,Ortopedisk kirurgi,arsverk,2024,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,31,Ortopedisk kirurgi,arsverk,2025,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,32,Patologi,arsverk,2015,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,32,Patologi,arsverk,2016,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,32,Patologi,arsverk,2017,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,32,Patologi,arsverk,2018,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,32,Patologi,arsverk,2019,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,32,Patologi,arsverk,2020,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,32,Patologi,arsverk,2021,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,32,Patologi,arsverk,2022,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,32,Patologi,arsverk,2023,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,32,Patologi,arsverk,2024,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,32,Patologi,arsverk,2025,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,33,Plastikkirurgi,arsverk,2015,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,33,Plastikkirurgi,arsverk,2016,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,33,Plastikkirurgi,arsverk,2017,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,33,Plastikkirurgi,arsverk,2018,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,33,Plastikkirurgi,arsverk,2019,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,33,Plastikkirurgi,arsverk,2020,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,33,Plastikkirurgi,arsverk,2021,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,33,Plastikkirurgi,arsverk,2022,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,33,Plastikkirurgi,arsverk,2023,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,33,Plastikkirurgi,arsverk,2024,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,33,Plastikkirurgi,arsverk,2025,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,34,Psykiatri,arsverk,2015,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,34,Psykiatri,arsverk,2016,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,34,Psykiatri,arsverk,2017,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,34,Psykiatri,arsverk,2018,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,34,Psykiatri,arsverk,2019,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,34,Psykiatri,arsverk,2020,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,34,Psykiatri,arsverk,2021,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,34,Psykiatri,arsverk,2022,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,34,Psykiatri,arsverk,2023,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,34,Psykiatri,arsverk,2024,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,34,Psykiatri,arsverk,2025,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,37,Radiologi,arsverk,2015,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,37,Radiologi,arsverk,2016,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,37,Radiologi,arsverk,2017,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,37,Radiologi,arsverk,2018,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,37,Radiologi,arsverk,2019,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,37,Radiologi,arsverk,2020,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,37,Radiologi,arsverk,2021,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,37,Radiologi,arsverk,2022,0,arsverk,ssb_14080,ekte
911912759,Helsetjenestens driftsorganisasjon for nødnett HF,,37,Radiologi,arsverk,2023,0,arsverk,ssb_14080,ekte
