omrade_id,omrade_navn,omrade_type,tjenesteomrade,aldersgruppe,period,value,unit,source_id,quality
S13,Haugesund,lokalsykehus,SOM,30-49,2021,31437,personer,ssb_13982,ekte
S13,Haugesund,lokalsykehus,SOM,50-66,2021,24884,personer,ssb_13982,ekte
S13,Haugesund,lokalsykehus,SOM,67-79,2021,13559,personer,ssb_13982,ekte
S13,Haugesund,lokalsykehus,SOM,80-89,2021,4327,personer,ssb_13982,ekte
S13,Haugesund,lokalsykehus,SOM,90+,2021,1048,personer,ssb_13982,ekte
S13,Haugesund,lokalsykehus,SOM,alle,2021,118823,personer,ssb_13982,ekte
S14,Odda,lokalsykehus,SOM,0-17,2021,2227,personer,ssb_13982,ekte
S14,Odda,lokalsykehus,SOM,18-29,2021,1554,personer,ssb_13982,ekte
S14,Odda,lokalsykehus,SOM,30-49,2021,2681,personer,ssb_13982,ekte
S14,Odda,lokalsykehus,SOM,50-66,2021,2876,personer,ssb_13982,ekte
S14,Odda,lokalsykehus,SOM,67-79,2021,1680,personer,ssb_13982,ekte
S14,Odda,lokalsykehus,SOM,80-89,2021,686,personer,ssb_13982,ekte
S14,Odda,lokalsykehus,SOM,90+,2021,201,personer,ssb_13982,ekte
S14,Odda,lokalsykehus,SOM,alle,2021,11905,personer,ssb_13982,ekte
S15,Stord,lokalsykehus,SOM,0-17,2021,11168,personer,ssb_13982,ekte
S15,Stord,lokalsykehus,SOM,18-29,2021,7212,personer,ssb_13982,ekte
S15,Stord,lokalsykehus,SOM,30-49,2021,12309,personer,ssb_13982,ekte
S15,Stord,lokalsykehus,SOM,50-66,2021,10508,personer,ssb_13982,ekte
S15,Stord,lokalsykehus,SOM,67-79,2021,6283,personer,ssb_13982,ekte
S15,Stord,lokalsykehus,SOM,80-89,2021,1948,personer,ssb_13982,ekte
S15,Stord,lokalsykehus,SOM,90+,2021,496,personer,ssb_13982,ekte
S15,Stord,lokalsykehus,SOM,alle,2021,49924,personer,ssb_13982,ekte
S16,Haraldsplass,lokalsykehus,SOM,0-17,2021,28580,personer,ssb_13982,ekte
S16,Haraldsplass,lokalsykehus,SOM,18-29,2021,27558,personer,ssb_13982,ekte
S16,Haraldsplass,lokalsykehus,SOM,30-49,2021,40479,personer,ssb_13982,ekte
S16,Haraldsplass,lokalsykehus,SOM,50-66,2021,29726,personer,ssb_13982,ekte
S16,Haraldsplass,lokalsykehus,SOM,67-79,2021,16659,personer,ssb_13982,ekte
S16,Haraldsplass,lokalsykehus,SOM,80-89,2021,5490,personer,ssb_13982,ekte
S16,Haraldsplass,lokalsykehus,SOM,90+,2021,1531,personer,ssb_13982,ekte
S16,Haraldsplass,lokalsykehus,SOM,alle,2021,150023,personer,ssb_13982,ekte
S17,Haukeland,lokalsykehus,SOM,0-17,2021,63163,personer,ssb_13982,ekte
S17,Haukeland,lokalsykehus,SOM,18-29,2021,46234,personer,ssb_13982,ekte
S17,Haukeland,lokalsykehus,SOM,30-49,2021,80626,personer,ssb_13982,ekte
S17,Haukeland,lokalsykehus,SOM,50-66,2021,56437,personer,ssb_13982,ekte
S17,Haukeland,lokalsykehus,SOM,67-79,2021,28095,personer,ssb_13982,ekte
S17,Haukeland,lokalsykehus,SOM,80-89,2021,8937,personer,ssb_13982,ekte
S17,Haukeland,lokalsykehus,SOM,90+,2021,2201,personer,ssb_13982,ekte
S17,Haukeland,lokalsykehus,SOM,alle,2021,285693,personer,ssb_13982,ekte
S18,Voss,lokalsykehus,SOM,0-17,2021,5310,personer,ssb_13982,ekte
S18,Voss,lokalsykehus,SOM,18-29,2021,3424,personer,ssb_13982,ekte
S18,Voss,lokalsykehus,SOM,30-49,2021,5994,personer,ssb_13982,ekte
S18,Voss,lokalsykehus,SOM,50-66,2021,5529,personer,ssb_13982,ekte
S18,Voss,lokalsykehus,SOM,67-79,2021,3415,personer,ssb_13982,ekte
S18,Voss,lokalsykehus,SOM,80-89,2021,1255,personer,ssb_13982,ekte
S18,Voss,lokalsykehus,SOM,90+,2021,382,personer,ssb_13982,ekte
S18,Voss,lokalsykehus,SOM,alle,2021,25309,personer,ssb_13982,ekte
S19,Førde,lokalsykehus,SOM,0-17,2021,18368,personer,ssb_13982,ekte
S19,Førde,lokalsykehus,SOM,18-29,2021,12743,personer,ssb_13982,ekte
S19,Førde,lokalsykehus,SOM,30-49,2021,20245,personer,ssb_13982,ekte
S19,Førde,lokalsykehus,SOM,50-66,2021,18400,personer,ssb_13982,ekte
S19,Førde,lokalsykehus,SOM,67-79,2021,10585,personer,ssb_13982,ekte
S19,Førde,lokalsykehus,SOM,80-89,2021,3560,personer,ssb_13982,ekte
S19,Førde,lokalsykehus,SOM,90+,2021,1011,personer,ssb_13982,ekte
S19,Førde,lokalsykehus,SOM,alle,2021,84912,personer,ssb_13982,ekte
S20,Lærdal,lokalsykehus,SOM,0-17,2021,2110,personer,ssb_13982,ekte
S20,Lærdal,lokalsykehus,SOM,18-29,2021,1629,personer,ssb_13982,ekte
S20,Lærdal,lokalsykehus,SOM,30-49,2021,2589,personer,ssb_13982,ekte
S20,Lærdal,lokalsykehus,SOM,50-66,2021,2849,personer,ssb_13982,ekte
S20,Lærdal,lokalsykehus,SOM,67-79,2021,1702,personer,ssb_13982,ekte
S20,Lærdal,lokalsykehus,SOM,80-89,2021,633,personer,ssb_13982,ekte
S20,Lærdal,lokalsykehus,SOM,90+,2021,175,personer,ssb_13982,ekte
S20,Lærdal,lokalsykehus,SOM,alle,2021,11687,personer,ssb_13982,ekte
S21,Nordfjord,lokalsykehus,SOM,0-17,2021,2049,personer,ssb_13982,ekte
S21,Nordfjord,lokalsykehus,SOM,18-29,2021,1371,personer,ssb_13982,ekte
S21,Nordfjord,lokalsykehus,SOM,30-49,2021,2108,personer,ssb_13982,ekte
S21,Nordfjord,lokalsykehus,SOM,50-66,2021,2153,personer,ssb_13982,ekte
S21,Nordfjord,lokalsykehus,SOM,67-79,2021,1247,personer,ssb_13982,ekte
S21,Nordfjord,lokalsykehus,SOM,80-89,2021,455,personer,ssb_13982,ekte
S21,Nordfjord,lokalsykehus,SOM,90+,2021,134,personer,ssb_13982,ekte
S21,Nordfjord,lokalsykehus,SOM,alle,2021,9517,personer,ssb_13982,ekte
S22,Orkdal,lokalsykehus,SOM,0-17,2021,11215,personer,ssb_13982,ekte
S22,Orkdal,lokalsykehus,SOM,18-29,2021,7504,personer,ssb_13982,ekte
S22,Orkdal,lokalsykehus,SOM,30-49,2021,13455,personer,ssb_13982,ekte
S22,Orkdal,lokalsykehus,SOM,50-66,2021,12072,personer,ssb_13982,ekte
S22,Orkdal,lokalsykehus,SOM,67-79,2021,7265,personer,ssb_13982,ekte
S22,Orkdal,lokalsykehus,SOM,80-89,2021,2300,personer,ssb_13982,ekte
S22,Orkdal,lokalsykehus,SOM,90+,2021,565,personer,ssb_13982,ekte
S22,Orkdal,lokalsykehus,SOM,alle,2021,54376,personer,ssb_13982,ekte
S23,St. Olavs hospital,lokalsykehus,SOM,0-17,2021,56356,personer,ssb_13982,ekte
S23,St. Olavs hospital,lokalsykehus,SOM,18-29,2021,52730,personer,ssb_13982,ekte
S23,St. Olavs hospital,lokalsykehus,SOM,30-49,2021,76937,personer,ssb_13982,ekte
S23,St. Olavs hospital,lokalsykehus,SOM,50-66,2021,55493,personer,ssb_13982,ekte
S23,St. Olavs hospital,lokalsykehus,SOM,67-79,2021,29521,personer,ssb_13982,ekte
S23,St. Olavs hospital,lokalsykehus,SOM,80-89,2021,8860,personer,ssb_13982,ekte
S23,St. Olavs hospital,lokalsykehus,SOM,90+,2021,2095,personer,ssb_13982,ekte
S23,St. Olavs hospital,lokalsykehus,SOM,alle,2021,281992,personer,ssb_13982,ekte
S24,Levanger,lokalsykehus,SOM,0-17,2021,20474,personer,ssb_13982,ekte
S24,Levanger,lokalsykehus,SOM,18-29,2021,14126,personer,ssb_13982,ekte
S24,Levanger,lokalsykehus,SOM,30-49,2021,23098,personer,ssb_13982,ekte
S24,Levanger,lokalsykehus,SOM,50-66,2021,21766,personer,ssb_13982,ekte
S24,Levanger,lokalsykehus,SOM,67-79,2021,13032,personer,ssb_13982,ekte
S24,Levanger,lokalsykehus,SOM,80-89,2021,4000,personer,ssb_13982,ekte
S24,Levanger,lokalsykehus,SOM,90+,2021,935,personer,ssb_13982,ekte
S24,Levanger,lokalsykehus,SOM,alle,2021,97431,personer,ssb_13982,ekte
S25,Namsos,lokalsykehus,SOM,0-17,2021,7637,personer,ssb_13982,ekte
S25,Namsos,lokalsykehus,SOM,18-29,2021,5492,personer,ssb_13982,ekte
S25,Namsos,lokalsykehus,SOM,30-49,2021,8525,personer,ssb_13982,ekte
S25,Namsos,lokalsykehus,SOM,50-66,2021,8397,personer,ssb_13982,ekte
S25,Namsos,lokalsykehus,SOM,67-79,2021,5145,personer,ssb_13982,ekte
S25,Namsos,lokalsykehus,SOM,80-89,2021,1722,personer,ssb_13982,ekte
S25,Namsos,lokalsykehus,SOM,90+,2021,407,personer,ssb_13982,ekte
S25,Namsos,lokalsykehus,SOM,alle,2021,37325,personer,ssb_13982,ekte
S26,Kristiansund,lokalsykehus,SOM,0-17,2021,8956,personer,ssb_13982,ekte
S26,Kristiansund,lokalsykehus,SOM,18-29,2021,6423,personer,ssb_13982,ekte
S26,Kristiansund,lokalsykehus,SOM,30-49,2021,11434,personer,ssb_13982,ekte
S26,Kristiansund,lokalsykehus,SOM,50-66,2021,10868,personer,ssb_13982,ekte
S26,Kristiansund,lokalsykehus,SOM,67-79,2021,6890,personer,ssb_13982,ekte
S26,Kristiansund,lokalsykehus,SOM,80-89,2021,1948,personer,ssb_13982,ekte
S26,Kristiansund,lokalsykehus,SOM,90+,2021,499,personer,ssb_13982,ekte
S26,Kristiansund,lokalsykehus,SOM,alle,2021,47018,personer,ssb_13982,ekte
S27,Molde,lokalsykehus,SOM,0-17,2021,12949,personer,ssb_13982,ekte
S27,Molde,lokalsykehus,SOM,18-29,2021,8761,personer,ssb_13982,ekte
S27,Molde,lokalsykehus,SOM,30-49,2021,15254,personer,ssb_13982,ekte
S27,Molde,lokalsykehus,SOM,50-66,2021,14054,personer,ssb_13982,ekte
S27,Molde,lokalsykehus,SOM,67-79,2021,8343,personer,ssb_13982,ekte
S27,Molde,lokalsykehus,SOM,80-89,2021,2587,personer,ssb_13982,ekte
S27,Molde,lokalsykehus,SOM,90+,2021,743,personer,ssb_13982,ekte
S27,Molde,lokalsykehus,SOM,alle,2021,62691,personer,ssb_13982,ekte
S28,Volda,lokalsykehus,SOM,0-17,2021,10419,personer,ssb_13982,ekte
S28,Volda,lokalsykehus,SOM,18-29,2021,7478,personer,ssb_13982,ekte
S28,Volda,lokalsykehus,SOM,30-49,2021,12145,personer,ssb_13982,ekte
S28,Volda,lokalsykehus,SOM,50-66,2021,10744,personer,ssb_13982,ekte
S28,Volda,lokalsykehus,SOM,67-79,2021,6209,personer,ssb_13982,ekte
S28,Volda,lokalsykehus,SOM,80-89,2021,2126,personer,ssb_13982,ekte
S28,Volda,lokalsykehus,SOM,90+,2021,591,personer,ssb_13982,ekte
S28,Volda,lokalsykehus,SOM,alle,2021,49712,personer,ssb_13982,ekte
S29,Ålesund,lokalsykehus,SOM,0-17,2021,22654,personer,ssb_13982,ekte
S29,Ålesund,lokalsykehus,SOM,18-29,2021,15849,personer,ssb_13982,ekte
S29,Ålesund,lokalsykehus,SOM,30-49,2021,28053,personer,ssb_13982,ekte
S29,Ålesund,lokalsykehus,SOM,50-66,2021,22288,personer,ssb_13982,ekte
S29,Ålesund,lokalsykehus,SOM,67-79,2021,12236,personer,ssb_13982,ekte
S29,Ålesund,lokalsykehus,SOM,80-89,2021,3913,personer,ssb_13982,ekte
S29,Ålesund,lokalsykehus,SOM,90+,2021,1130,personer,ssb_13982,ekte
S29,Ålesund,lokalsykehus,SOM,alle,2021,106123,personer,ssb_13982,ekte
S30,Bærum,lokalsykehus,SOM,0-17,2021,44247,personer,ssb_13982,ekte
S30,Bærum,lokalsykehus,SOM,18-29,2021,23681,personer,ssb_13982,ekte
S30,Bærum,lokalsykehus,SOM,30-49,2021,52352,personer,ssb_13982,ekte
S30,Bærum,lokalsykehus,SOM,50-66,2021,41928,personer,ssb_13982,ekte
S30,Bærum,lokalsykehus,SOM,67-79,2021,19476,personer,ssb_13982,ekte
S30,Bærum,lokalsykehus,SOM,80-89,2021,7027,personer,ssb_13982,ekte
S30,Bærum,lokalsykehus,SOM,90+,2021,1969,personer,ssb_13982,ekte
S30,Bærum,lokalsykehus,SOM,alle,2021,190680,personer,ssb_13982,ekte
S31,Drammen,lokalsykehus,SOM,0-17,2021,36416,personer,ssb_13982,ekte
S31,Drammen,lokalsykehus,SOM,18-29,2021,23430,personer,ssb_13982,ekte
S31,Drammen,lokalsykehus,SOM,30-49,2021,47794,personer,ssb_13982,ekte
S31,Drammen,lokalsykehus,SOM,50-66,2021,37102,personer,ssb_13982,ekte
S31,Drammen,lokalsykehus,SOM,67-79,2021,19807,personer,ssb_13982,ekte
S31,Drammen,lokalsykehus,SOM,80-89,2021,5812,personer,ssb_13982,ekte
S31,Drammen,lokalsykehus,SOM,90+,2021,1224,personer,ssb_13982,ekte
S31,Drammen,lokalsykehus,SOM,alle,2021,171585,personer,ssb_13982,ekte
S32,Kongsberg,lokalsykehus,SOM,0-17,2021,10868,personer,ssb_13982,ekte
S32,Kongsberg,lokalsykehus,SOM,18-29,2021,7490,personer,ssb_13982,ekte
S32,Kongsberg,lokalsykehus,SOM,30-49,2021,14348,personer,ssb_13982,ekte
S32,Kongsberg,lokalsykehus,SOM,50-66,2021,11822,personer,ssb_13982,ekte
S32,Kongsberg,lokalsykehus,SOM,67-79,2021,6737,personer,ssb_13982,ekte
S32,Kongsberg,lokalsykehus,SOM,80-89,2021,2135,personer,ssb_13982,ekte
S32,Kongsberg,lokalsykehus,SOM,90+,2021,514,personer,ssb_13982,ekte
S32,Kongsberg,lokalsykehus,SOM,alle,2021,53914,personer,ssb_13982,ekte
S33,Ringerike,lokalsykehus,SOM,0-17,2021,16199,personer,ssb_13982,ekte
S33,Ringerike,lokalsykehus,SOM,18-29,2021,10999,personer,ssb_13982,ekte
S33,Ringerike,lokalsykehus,SOM,30-49,2021,21618,personer,ssb_13982,ekte
S33,Ringerike,lokalsykehus,SOM,50-66,2021,19952,personer,ssb_13982,ekte
S33,Ringerike,lokalsykehus,SOM,67-79,2021,11688,personer,ssb_13982,ekte
S33,Ringerike,lokalsykehus,SOM,80-89,2021,3573,personer,ssb_13982,ekte
S33,Ringerike,lokalsykehus,SOM,90+,2021,909,personer,ssb_13982,ekte
S33,Ringerike,lokalsykehus,SOM,alle,2021,84938,personer,ssb_13982,ekte
S34,Lovisenberg,lokalsykehus,SOM,0-17,2021,23050,personer,ssb_13982,ekte
S34,Lovisenberg,lokalsykehus,SOM,18-29,2021,43210,personer,ssb_13982,ekte
S34,Lovisenberg,lokalsykehus,SOM,30-49,2021,65874,personer,ssb_13982,ekte
S34,Lovisenberg,lokalsykehus,SOM,50-66,2021,21471,personer,ssb_13982,ekte
S34,Lovisenberg,lokalsykehus,SOM,67-79,2021,7786,personer,ssb_13982,ekte
S34,Lovisenberg,lokalsykehus,SOM,80-89,2021,1714,personer,ssb_13982,ekte
S34,Lovisenberg,lokalsykehus,SOM,90+,2021,511,personer,ssb_13982,ekte
S34,Lovisenberg,lokalsykehus,SOM,alle,2021,163616,personer,ssb_13982,ekte
S35,Diakonhjemmet,lokalsykehus,SOM,0-17,2021,25950,personer,ssb_13982,ekte
S35,Diakonhjemmet,lokalsykehus,SOM,18-29,2021,26083,personer,ssb_13982,ekte
S35,Diakonhjemmet,lokalsykehus,SOM,30-49,2021,43185,personer,ssb_13982,ekte
S35,Diakonhjemmet,lokalsykehus,SOM,50-66,2021,27199,personer,ssb_13982,ekte
S35,Diakonhjemmet,lokalsykehus,SOM,67-79,2021,15879,personer,ssb_13982,ekte
S35,Diakonhjemmet,lokalsykehus,SOM,80-89,2021,4780,personer,ssb_13982,ekte
S35,Diakonhjemmet,lokalsykehus,SOM,90+,2021,1391,personer,ssb_13982,ekte
S35,Diakonhjemmet,lokalsykehus,SOM,alle,2021,144467,personer,ssb_13982,ekte
S36,Akershus,lokalsykehus,SOM,0-17,2021,116265,personer,ssb_13982,ekte
S36,Akershus,lokalsykehus,SOM,18-29,2021,73528,personer,ssb_13982,ekte
S36,Akershus,lokalsykehus,SOM,30-49,2021,148963,personer,ssb_13982,ekte
S36,Akershus,lokalsykehus,SOM,50-66,2021,108908,personer,ssb_13982,ekte
S36,Akershus,lokalsykehus,SOM,67-79,2021,52414,personer,ssb_13982,ekte
S36,Akershus,lokalsykehus,SOM,80-89,2021,15802,personer,ssb_13982,ekte
S36,Akershus,lokalsykehus,SOM,90+,2021,3203,personer,ssb_13982,ekte
S36,Akershus,lokalsykehus,SOM,alle,2021,519083,personer,ssb_13982,ekte
S37,Kongsvinger,lokalsykehus,SOM,0-17,2021,12041,personer,ssb_13982,ekte
S37,Kongsvinger,lokalsykehus,SOM,18-29,2021,8402,personer,ssb_13982,ekte
S37,Kongsvinger,lokalsykehus,SOM,30-49,2021,15726,personer,ssb_13982,ekte
S37,Kongsvinger,lokalsykehus,SOM,50-66,2021,16019,personer,ssb_13982,ekte
S37,Kongsvinger,lokalsykehus,SOM,67-79,2021,9411,personer,ssb_13982,ekte
S37,Kongsvinger,lokalsykehus,SOM,80-89,2021,2666,personer,ssb_13982,ekte
S37,Kongsvinger,lokalsykehus,SOM,90+,2021,604,personer,ssb_13982,ekte
S37,Kongsvinger,lokalsykehus,SOM,alle,2021,64869,personer,ssb_13982,ekte
S38,Elverum-Hamar,lokalsykehus,SOM,0-17,2021,26782,personer,ssb_13982,ekte
S38,Elverum-Hamar,lokalsykehus,SOM,18-29,2021,19952,personer,ssb_13982,ekte
S38,Elverum-Hamar,lokalsykehus,SOM,30-49,2021,34595,personer,ssb_13982,ekte
S38,Elverum-Hamar,lokalsykehus,SOM,50-66,2021,32727,personer,ssb_13982,ekte
S38,Elverum-Hamar,lokalsykehus,SOM,67-79,2021,20007,personer,ssb_13982,ekte
S38,Elverum-Hamar,lokalsykehus,SOM,80-89,2021,6189,personer,ssb_13982,ekte
S38,Elverum-Hamar,lokalsykehus,SOM,90+,2021,1503,personer,ssb_13982,ekte
S38,Elverum-Hamar,lokalsykehus,SOM,alle,2021,141755,personer,ssb_13982,ekte
S39,Gjøvik,lokalsykehus,SOM,0-17,2021,20653,personer,ssb_13982,ekte
S39,Gjøvik,lokalsykehus,SOM,18-29,2021,15552,personer,ssb_13982,ekte
S39,Gjøvik,lokalsykehus,SOM,30-49,2021,26859,personer,ssb_13982,ekte
S39,Gjøvik,lokalsykehus,SOM,50-66,2021,26349,personer,ssb_13982,ekte
S39,Gjøvik,lokalsykehus,SOM,67-79,2021,15616,personer,ssb_13982,ekte
S39,Gjøvik,lokalsykehus,SOM,80-89,2021,4905,personer,ssb_13982,ekte
S39,Gjøvik,lokalsykehus,SOM,90+,2021,1074,personer,ssb_13982,ekte
S39,Gjøvik,lokalsykehus,SOM,alle,2021,111008,personer,ssb_13982,ekte
S40,Lillehammer,lokalsykehus,SOM,0-17,2021,12952,personer,ssb_13982,ekte
S40,Lillehammer,lokalsykehus,SOM,18-29,2021,10492,personer,ssb_13982,ekte
S40,Lillehammer,lokalsykehus,SOM,30-49,2021,16229,personer,ssb_13982,ekte
S40,Lillehammer,lokalsykehus,SOM,50-66,2021,16601,personer,ssb_13982,ekte
S40,Lillehammer,lokalsykehus,SOM,67-79,2021,10219,personer,ssb_13982,ekte
S40,Lillehammer,lokalsykehus,SOM,80-89,2021,3512,personer,ssb_13982,ekte
S40,Lillehammer,lokalsykehus,SOM,90+,2021,816,personer,ssb_13982,ekte
S40,Lillehammer,lokalsykehus,SOM,alle,2021,70821,personer,ssb_13982,ekte
S41,Tynset,lokalsykehus,SOM,0-17,2021,2783,personer,ssb_13982,ekte
S41,Tynset,lokalsykehus,SOM,18-29,2021,1977,personer,ssb_13982,ekte
S41,Tynset,lokalsykehus,SOM,30-49,2021,3154,personer,ssb_13982,ekte
S41,Tynset,lokalsykehus,SOM,50-66,2021,3639,personer,ssb_13982,ekte
S41,Tynset,lokalsykehus,SOM,67-79,2021,2194,personer,ssb_13982,ekte
S41,Tynset,lokalsykehus,SOM,80-89,2021,714,personer,ssb_13982,ekte
S41,Tynset,lokalsykehus,SOM,90+,2021,173,personer,ssb_13982,ekte
S41,Tynset,lokalsykehus,SOM,alle,2021,14634,personer,ssb_13982,ekte
S42,Østfold,lokalsykehus,SOM,0-17,2021,64893,personer,ssb_13982,ekte
S42,Østfold,lokalsykehus,SOM,18-29,2021,44048,personer,ssb_13982,ekte
S42,Østfold,lokalsykehus,SOM,30-49,2021,82420,personer,ssb_13982,ekte
S42,Østfold,lokalsykehus,SOM,50-66,2021,72981,personer,ssb_13982,ekte
S42,Østfold,lokalsykehus,SOM,67-79,2021,40998,personer,ssb_13982,ekte
S42,Østfold,lokalsykehus,SOM,80-89,2021,12115,personer,ssb_13982,ekte
S42,Østfold,lokalsykehus,SOM,90+,2021,2696,personer,ssb_13982,ekte
S42,Østfold,lokalsykehus,SOM,alle,2021,320151,personer,ssb_13982,ekte
S43,Arendal,lokalsykehus,SOM,0-17,2021,19594,personer,ssb_13982,ekte
S43,Arendal,lokalsykehus,SOM,18-29,2021,13564,personer,ssb_13982,ekte
S43,Arendal,lokalsykehus,SOM,30-49,2021,24084,personer,ssb_13982,ekte
S43,Arendal,lokalsykehus,SOM,50-66,2021,20781,personer,ssb_13982,ekte
S43,Arendal,lokalsykehus,SOM,67-79,2021,11934,personer,ssb_13982,ekte
S43,Arendal,lokalsykehus,SOM,80-89,2021,3467,personer,ssb_13982,ekte
S43,Arendal,lokalsykehus,SOM,90+,2021,745,personer,ssb_13982,ekte
S43,Arendal,lokalsykehus,SOM,alle,2021,94169,personer,ssb_13982,ekte
S44,Flekkefjord,lokalsykehus,SOM,0-17,2021,8619,personer,ssb_13982,ekte
S44,Flekkefjord,lokalsykehus,SOM,18-29,2021,5589,personer,ssb_13982,ekte
S44,Flekkefjord,lokalsykehus,SOM,30-49,2021,9349,personer,ssb_13982,ekte
S44,Flekkefjord,lokalsykehus,SOM,50-66,2021,8169,personer,ssb_13982,ekte
S44,Flekkefjord,lokalsykehus,SOM,67-79,2021,4856,personer,ssb_13982,ekte
S44,Flekkefjord,lokalsykehus,SOM,80-89,2021,1563,personer,ssb_13982,ekte
S44,Flekkefjord,lokalsykehus,SOM,90+,2021,375,personer,ssb_13982,ekte
S44,Flekkefjord,lokalsykehus,SOM,alle,2021,38520,personer,ssb_13982,ekte
S45,Kristiansand,lokalsykehus,SOM,0-17,2021,38606,personer,ssb_13982,ekte
S45,Kristiansand,lokalsykehus,SOM,18-29,2021,28983,personer,ssb_13982,ekte
S45,Kristiansand,lokalsykehus,SOM,30-49,2021,46195,personer,ssb_13982,ekte
S45,Kristiansand,lokalsykehus,SOM,50-66,2021,36281,personer,ssb_13982,ekte
S45,Kristiansand,lokalsykehus,SOM,67-79,2021,18878,personer,ssb_13982,ekte
S45,Kristiansand,lokalsykehus,SOM,80-89,2021,5883,personer,ssb_13982,ekte
S45,Kristiansand,lokalsykehus,SOM,90+,2021,1328,personer,ssb_13982,ekte
S45,Kristiansand,lokalsykehus,SOM,alle,2021,176154,personer,ssb_13982,ekte
S46,Vestfold,lokalsykehus,SOM,0-17,2021,47739,personer,ssb_13982,ekte
S46,Vestfold,lokalsykehus,SOM,18-29,2021,32348,personer,ssb_13982,ekte
S46,Vestfold,lokalsykehus,SOM,30-49,2021,61135,personer,ssb_13982,ekte
S46,Vestfold,lokalsykehus,SOM,50-66,2021,54507,personer,ssb_13982,ekte
S46,Vestfold,lokalsykehus,SOM,67-79,2021,30547,personer,ssb_13982,ekte
S46,Vestfold,lokalsykehus,SOM,80-89,2021,9728,personer,ssb_13982,ekte
S46,Vestfold,lokalsykehus,SOM,90+,2021,2204,personer,ssb_13982,ekte
S46,Vestfold,lokalsykehus,SOM,alle,2021,238208,personer,ssb_13982,ekte
S47,Notodden,lokalsykehus,SOM,0-17,2021,7874,personer,ssb_13982,ekte
S47,Notodden,lokalsykehus,SOM,18-29,2021,6064,personer,ssb_13982,ekte
S47,Notodden,lokalsykehus,SOM,30-49,2021,9828,personer,ssb_13982,ekte
S47,Notodden,lokalsykehus,SOM,50-66,2021,9761,personer,ssb_13982,ekte
S47,Notodden,lokalsykehus,SOM,67-79,2021,5975,personer,ssb_13982,ekte
S47,Notodden,lokalsykehus,SOM,80-89,2021,1863,personer,ssb_13982,ekte
S47,Notodden,lokalsykehus,SOM,90+,2021,505,personer,ssb_13982,ekte
S47,Notodden,lokalsykehus,SOM,alle,2021,41870,personer,ssb_13982,ekte
S48,Skien,lokalsykehus,SOM,0-17,2021,25808,personer,ssb_13982,ekte
S48,Skien,lokalsykehus,SOM,18-29,2021,18143,personer,ssb_13982,ekte
S48,Skien,lokalsykehus,SOM,30-49,2021,32728,personer,ssb_13982,ekte
S48,Skien,lokalsykehus,SOM,50-66,2021,30548,personer,ssb_13982,ekte
S48,Skien,lokalsykehus,SOM,67-79,2021,17894,personer,ssb_13982,ekte
S48,Skien,lokalsykehus,SOM,80-89,2021,5274,personer,ssb_13982,ekte
S48,Skien,lokalsykehus,SOM,90+,2021,1269,personer,ssb_13982,ekte
S48,Skien,lokalsykehus,SOM,alle,2021,131664,personer,ssb_13982,ekte
S49,Oslo universitetssykehus,lokalsykehus,SOM,0-17,2021,59571,personer,ssb_13982,ekte
S49,Oslo universitetssykehus,lokalsykehus,SOM,18-29,2021,47029,personer,ssb_13982,ekte
S49,Oslo universitetssykehus,lokalsykehus,SOM,30-49,2021,89123,personer,ssb_13982,ekte
S49,Oslo universitetssykehus,lokalsykehus,SOM,50-66,2021,51199,personer,ssb_13982,ekte
S49,Oslo universitetssykehus,lokalsykehus,SOM,67-79,2021,22286,personer,ssb_13982,ekte
S49,Oslo universitetssykehus,lokalsykehus,SOM,80-89,2021,7168,personer,ssb_13982,ekte
S49,Oslo universitetssykehus,lokalsykehus,SOM,90+,2021,2240,personer,ssb_13982,ekte
S49,Oslo universitetssykehus,lokalsykehus,SOM,alle,2021,278616,personer,ssb_13982,ekte
983974724,Helse Bergen HF,hf,SOM,0-17,2022,96735,personer,ssb_13982,ekte
983974724,Helse Bergen HF,hf,SOM,18-29,2022,77382,personer,ssb_13982,ekte
983974724,Helse Bergen HF,hf,SOM,30-49,2022,127354,personer,ssb_13982,ekte
983974724,Helse Bergen HF,hf,SOM,50-66,2022,92989,personer,ssb_13982,ekte
983974724,Helse Bergen HF,hf,SOM,67-79,2022,49686,personer,ssb_13982,ekte
983974724,Helse Bergen HF,hf,SOM,80-89,2022,15967,personer,ssb_13982,ekte
983974724,Helse Bergen HF,hf,SOM,90+,2022,4241,personer,ssb_13982,ekte
983974724,Helse Bergen HF,hf,SOM,alle,2022,464354,personer,ssb_13982,ekte
983974724,Helse Bergen HF,hf,VOP,18-29,2022,77382,personer,ssb_13982,ekte
983974724,Helse Bergen HF,hf,VOP,30-49,2022,127354,personer,ssb_13982,ekte
983974724,Helse Bergen HF,hf,VOP,50-66,2022,92989,personer,ssb_13982,ekte
983974724,Helse Bergen HF,hf,VOP,67-79,2022,49686,personer,ssb_13982,ekte
983974724,Helse Bergen HF,hf,VOP,80-89,2022,15967,personer,ssb_13982,ekte
983974724,Helse Bergen HF,hf,VOP,90+,2022,4241,personer,ssb_13982,ekte
983974724,Helse Bergen HF,hf,VOP,alle,2022,367619,personer,ssb_13982,ekte
983974724,Helse Bergen HF,hf,BUP,0-17,2022,96735,personer,ssb_13982,ekte
