dataset_id,source_id,group_code,group_label,municipality_code,county_code,period,value,per_1000,unit,last_updated
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),4203,42,2025,6439,138.27,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,4203,42,2025,3290,70.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,4203,42,2025,3542,76.06,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,4203,42,2025,1986,42.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,4203,42,2025,1040,22.33,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),4203,42,2025,2053,44.09,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),4203,42,2025,652,14,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),4203,42,2025,4717,101.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),4203,42,2025,7668,164.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),4203,42,2025,5415,116.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,4203,42,2025,651,13.97,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,4204,42,2024,11291,96.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,4204,42,2024,9190,78.56,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,4204,42,2024,15854,135.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),4204,42,2024,15752,134.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,4204,42,2024,8264,70.64,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,4204,42,2024,8644,73.89,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,4204,42,2024,5048,43.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,4204,42,2024,2334,19.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),4204,42,2024,5130,43.85,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),4204,42,2024,1589,13.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),4204,42,2024,12044,102.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),4204,42,2024,19243,164.49,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),4204,42,2024,13705,117.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,4204,42,2024,1639,14.01,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,4204,42,2025,11300,95.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,4204,42,2025,10126,85.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,4204,42,2025,16494,139.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),4204,42,2025,16346,138.27,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,4204,42,2025,8353,70.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,4204,42,2025,8992,76.06,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,4204,42,2025,5042,42.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,4204,42,2025,2640,22.33,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),4204,42,2025,5212,44.09,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),4204,42,2025,1655,14,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),4204,42,2025,11975,101.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),4204,42,2025,19466,164.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),4204,42,2025,13748,116.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,4204,42,2025,1652,13.97,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,4205,42,2024,2287,96.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,4205,42,2024,1861,78.56,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,4205,42,2024,3210,135.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),4205,42,2024,3190,134.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,4205,42,2024,1673,70.64,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,4205,42,2024,1750,73.89,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,4205,42,2024,1022,43.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,4205,42,2024,473,19.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),4205,42,2024,1039,43.85,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),4205,42,2024,322,13.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),4205,42,2024,2439,102.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),4205,42,2024,3897,164.49,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),4205,42,2024,2775,117.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,4205,42,2024,332,14.01,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,4205,42,2025,2272,95.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,4205,42,2025,2036,85.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,4205,42,2025,3316,139.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),4205,42,2025,3286,138.27,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,4205,42,2025,1679,70.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,4205,42,2025,1808,76.06,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,4205,42,2025,1014,42.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,4205,42,2025,531,22.33,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),4205,42,2025,1048,44.09,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),4205,42,2025,333,14,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),4205,42,2025,2407,101.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),4205,42,2025,3914,164.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),4205,42,2025,2764,116.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,4205,42,2025,332,13.97,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,4206,42,2024,953,96.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,4206,42,2024,776,78.56,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,4206,42,2024,1338,135.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),4206,42,2024,1330,134.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,4206,42,2024,698,70.64,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,4206,42,2024,730,73.89,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,4206,42,2024,426,43.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,4206,42,2024,197,19.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),4206,42,2024,433,43.85,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),4206,42,2024,134,13.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),4206,42,2024,1017,102.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),4206,42,2024,1625,164.49,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),4206,42,2024,1157,117.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,4206,42,2024,138,14.01,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,4206,42,2025,944,95.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,4206,42,2025,846,85.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,4206,42,2025,1378,139.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),4206,42,2025,1366,138.27,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,4206,42,2025,698,70.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,4206,42,2025,751,76.06,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,4206,42,2025,421,42.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,4206,42,2025,221,22.33,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),4206,42,2025,436,44.09,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),4206,42,2025,138,14,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),4206,42,2025,1001,101.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),4206,42,2025,1627,164.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),4206,42,2025,1149,116.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,4206,42,2025,138,13.97,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,4207,42,2024,896,96.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,4207,42,2024,729,78.56,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,4207,42,2024,1257,135.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),4207,42,2024,1249,134.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,4207,42,2024,655,70.64,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,4207,42,2024,686,73.89,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,4207,42,2024,400,43.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,4207,42,2024,185,19.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),4207,42,2024,407,43.85,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),4207,42,2024,126,13.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),4207,42,2024,955,102.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),4207,42,2024,1526,164.49,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),4207,42,2024,1087,117.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,4207,42,2024,130,14.01,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,4207,42,2025,892,95.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,4207,42,2025,799,85.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,4207,42,2025,1302,139.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),4207,42,2025,1290,138.27,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,4207,42,2025,659,70.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,4207,42,2025,710,76.06,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,4207,42,2025,398,42.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,4207,42,2025,208,22.33,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),4207,42,2025,411,44.09,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),4207,42,2025,131,14,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),4207,42,2025,945,101.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),4207,42,2025,1536,164.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),4207,42,2025,1085,116.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,4207,42,2025,130,13.97,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,4211,42,2024,236,96.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,4211,42,2024,192,78.56,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,4211,42,2024,331,135.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),4211,42,2024,329,134.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,4211,42,2024,173,70.64,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,4211,42,2024,181,73.89,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,4211,42,2024,105,43.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,4211,42,2024,49,19.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),4211,42,2024,107,43.85,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),4211,42,2024,33,13.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),4211,42,2024,252,102.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),4211,42,2024,402,164.49,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),4211,42,2024,286,117.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,4211,42,2024,34,14.01,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,4211,42,2025,238,95.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,4211,42,2025,213,85.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,4211,42,2025,348,139.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),4211,42,2025,345,138.27,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,4211,42,2025,176,70.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,4211,42,2025,190,76.06,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,4211,42,2025,106,42.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,4211,42,2025,56,22.33,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),4211,42,2025,110,44.09,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),4211,42,2025,35,14,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),4211,42,2025,252,101.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),4211,42,2025,410,164.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),4211,42,2025,290,116.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,4211,42,2025,35,13.97,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,4212,42,2024,219,96.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,4212,42,2024,178,78.56,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,4212,42,2024,307,135.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),4212,42,2024,305,134.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,4212,42,2024,160,70.64,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,4212,42,2024,168,73.89,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,4212,42,2024,98,43.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,4212,42,2024,45,19.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),4212,42,2024,99,43.85,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),4212,42,2024,31,13.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),4212,42,2024,233,102.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),4212,42,2024,373,164.49,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),4212,42,2024,266,117.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,4212,42,2024,32,14.01,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,4212,42,2025,218,95.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,4212,42,2025,196,85.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,4212,42,2025,319,139.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),4212,42,2025,316,138.27,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,4212,42,2025,161,70.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,4212,42,2025,174,76.06,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,4212,42,2025,97,42.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,4212,42,2025,51,22.33,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),4212,42,2025,101,44.09,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),4212,42,2025,32,14,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),4212,42,2025,231,101.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),4212,42,2025,376,164.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),4212,42,2025,266,116.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,4212,42,2025,32,13.97,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,4213,42,2024,610,96.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,4213,42,2024,497,78.56,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,4213,42,2024,857,135.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),4213,42,2024,851,134.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,4213,42,2024,447,70.64,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,4213,42,2024,467,73.89,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,4213,42,2024,273,43.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,4213,42,2024,126,19.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),4213,42,2024,277,43.85,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),4213,42,2024,86,13.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),4213,42,2024,651,102.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),4213,42,2024,1040,164.49,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),4213,42,2024,741,117.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,4213,42,2024,89,14.01,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,4213,42,2025,618,95.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,4213,42,2025,554,85.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,4213,42,2025,902,139.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),4213,42,2025,894,138.27,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,4213,42,2025,457,70.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,4213,42,2025,492,76.06,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,4213,42,2025,276,42.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,4213,42,2025,144,22.33,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),4213,42,2025,285,44.09,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),4213,42,2025,90,14,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),4213,42,2025,655,101.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),4213,42,2025,1064,164.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),4213,42,2025,752,116.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,4213,42,2025,90,13.97,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,4214,42,2024,602,96.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,4214,42,2024,490,78.56,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,4214,42,2024,845,135.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),4214,42,2024,840,134.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,4214,42,2024,441,70.64,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,4214,42,2024,461,73.89,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,4214,42,2024,269,43.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,4214,42,2024,124,19.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),4214,42,2024,273,43.85,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),4214,42,2024,85,13.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),4214,42,2024,642,102.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),4214,42,2024,1026,164.49,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),4214,42,2024,731,117.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,4214,42,2024,87,14.01,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,4214,42,2025,598,95.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,4214,42,2025,536,85.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,4214,42,2025,873,139.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),4214,42,2025,866,138.27,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,4214,42,2025,442,70.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,4214,42,2025,476,76.06,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,4214,42,2025,267,42.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,4214,42,2025,140,22.33,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),4214,42,2025,276,44.09,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),4214,42,2025,88,14,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),4214,42,2025,634,101.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),4214,42,2025,1031,164.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),4214,42,2025,728,116.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,4214,42,2025,87,13.97,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,4215,42,2024,1112,96.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,4215,42,2024,905,78.56,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,4215,42,2024,1562,135.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),4215,42,2024,1552,134.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,4215,42,2024,814,70.64,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,4215,42,2024,851,73.89,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,4215,42,2024,497,43.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,4215,42,2024,230,19.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),4215,42,2024,505,43.85,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),4215,42,2024,156,13.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),4215,42,2024,1186,102.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),4215,42,2024,1895,164.49,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),4215,42,2024,1350,117.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,4215,42,2024,161,14.01,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,4215,42,2025,1122,95.58,personer,2026-02-16
