hf_id,hf_navn,helseregion,yrkesgruppe_kode,yrkesgruppe,metric,period,value,unit,source_id,quality
983974899,Universitetssykehuset Nord-Norge HF,H05,06,Andre leger,arsverk,2021,136,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,06,Andre leger,arsverk,2022,144,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,06,Andre leger,arsverk,2023,150,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,06,Andre leger,arsverk,2024,158,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,06,Andre leger,arsverk,2025,149,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,07,Psykologer,arsverk,2015,165,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,07,Psykologer,arsverk,2016,174,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,07,Psykologer,arsverk,2017,184,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,07,Psykologer,arsverk,2018,183,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,07,Psykologer,arsverk,2019,189,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,07,Psykologer,arsverk,2020,219,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,07,Psykologer,arsverk,2021,227,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,07,Psykologer,arsverk,2022,223,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,07,Psykologer,arsverk,2023,235,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,07,Psykologer,arsverk,2024,259,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,07,Psykologer,arsverk,2025,277,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,08,Vernepleiere,arsverk,2015,41,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,08,Vernepleiere,arsverk,2016,47,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,08,Vernepleiere,arsverk,2017,49,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,08,Vernepleiere,arsverk,2018,53,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,08,Vernepleiere,arsverk,2019,54,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,08,Vernepleiere,arsverk,2020,56,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,08,Vernepleiere,arsverk,2021,61,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,08,Vernepleiere,arsverk,2022,64,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,08,Vernepleiere,arsverk,2023,69,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,08,Vernepleiere,arsverk,2024,71,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,08,Vernepleiere,arsverk,2025,73,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,09,Andre medisinske og helserelaterte yrker,arsverk,2015,12,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,09,Andre medisinske og helserelaterte yrker,arsverk,2016,13,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,09,Andre medisinske og helserelaterte yrker,arsverk,2017,13,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,09,Andre medisinske og helserelaterte yrker,arsverk,2018,12,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,09,Andre medisinske og helserelaterte yrker,arsverk,2019,16,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,09,Andre medisinske og helserelaterte yrker,arsverk,2020,18,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,09,Andre medisinske og helserelaterte yrker,arsverk,2021,16,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,09,Andre medisinske og helserelaterte yrker,arsverk,2022,21,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,09,Andre medisinske og helserelaterte yrker,arsverk,2023,20,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,09,Andre medisinske og helserelaterte yrker,arsverk,2024,21,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,09,Andre medisinske og helserelaterte yrker,arsverk,2025,23,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,10,Ergoterapeuter,arsverk,2015,52,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,10,Ergoterapeuter,arsverk,2016,51,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,10,Ergoterapeuter,arsverk,2017,50,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,10,Ergoterapeuter,arsverk,2018,56,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,10,Ergoterapeuter,arsverk,2019,56,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,10,Ergoterapeuter,arsverk,2020,51,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,10,Ergoterapeuter,arsverk,2021,61,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,10,Ergoterapeuter,arsverk,2022,56,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,10,Ergoterapeuter,arsverk,2023,57,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,10,Ergoterapeuter,arsverk,2024,59,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,10,Ergoterapeuter,arsverk,2025,54,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,11,Fysioterapeuter,arsverk,2015,95,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,11,Fysioterapeuter,arsverk,2016,99,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,11,Fysioterapeuter,arsverk,2017,93,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,11,Fysioterapeuter,arsverk,2018,93,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,11,Fysioterapeuter,arsverk,2019,97,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,11,Fysioterapeuter,arsverk,2020,97,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,11,Fysioterapeuter,arsverk,2021,100,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,11,Fysioterapeuter,arsverk,2022,101,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,11,Fysioterapeuter,arsverk,2023,110,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,11,Fysioterapeuter,arsverk,2024,108,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,11,Fysioterapeuter,arsverk,2025,106,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,12,Ernæringsfysiologer,arsverk,2015,4,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,12,Ernæringsfysiologer,arsverk,2016,6,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,12,Ernæringsfysiologer,arsverk,2017,5,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,12,Ernæringsfysiologer,arsverk,2018,6,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,12,Ernæringsfysiologer,arsverk,2019,8,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,12,Ernæringsfysiologer,arsverk,2020,8,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,12,Ernæringsfysiologer,arsverk,2021,7,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,12,Ernæringsfysiologer,arsverk,2022,8,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,12,Ernæringsfysiologer,arsverk,2023,9,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,12,Ernæringsfysiologer,arsverk,2024,12,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,12,Ernæringsfysiologer,arsverk,2025,12,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,13,Bioingeniører,arsverk,2015,241,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,13,Bioingeniører,arsverk,2016,240,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,13,Bioingeniører,arsverk,2017,245,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,13,Bioingeniører,arsverk,2018,252,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,13,Bioingeniører,arsverk,2019,258,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,13,Bioingeniører,arsverk,2020,257,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,13,Bioingeniører,arsverk,2021,256,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,13,Bioingeniører,arsverk,2022,263,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,13,Bioingeniører,arsverk,2023,263,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,13,Bioingeniører,arsverk,2024,247,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,13,Bioingeniører,arsverk,2025,251,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,14,Radiografer mv.,arsverk,2015,133,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,14,Radiografer mv.,arsverk,2016,142,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,14,Radiografer mv.,arsverk,2017,141,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,14,Radiografer mv.,arsverk,2018,146,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,14,Radiografer mv.,arsverk,2019,151,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,14,Radiografer mv.,arsverk,2020,151,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,14,Radiografer mv.,arsverk,2021,155,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,14,Radiografer mv.,arsverk,2022,147,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,14,Radiografer mv.,arsverk,2023,157,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,14,Radiografer mv.,arsverk,2024,147,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,14,Radiografer mv.,arsverk,2025,160,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,15,Audiografer og logopeder,arsverk,2015,14,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,15,Audiografer og logopeder,arsverk,2016,14,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,15,Audiografer og logopeder,arsverk,2017,14,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,15,Audiografer og logopeder,arsverk,2018,14,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,15,Audiografer og logopeder,arsverk,2019,14,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,15,Audiografer og logopeder,arsverk,2020,13,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,15,Audiografer og logopeder,arsverk,2021,14,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,15,Audiografer og logopeder,arsverk,2022,14,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,15,Audiografer og logopeder,arsverk,2023,14,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,15,Audiografer og logopeder,arsverk,2024,12,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,15,Audiografer og logopeder,arsverk,2025,13,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,16,Ambulansepersonell,arsverk,2015,343,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,16,Ambulansepersonell,arsverk,2016,336,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,16,Ambulansepersonell,arsverk,2017,339,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,16,Ambulansepersonell,arsverk,2018,337,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,16,Ambulansepersonell,arsverk,2019,351,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,16,Ambulansepersonell,arsverk,2020,369,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,16,Ambulansepersonell,arsverk,2021,364,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,16,Ambulansepersonell,arsverk,2022,358,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,16,Ambulansepersonell,arsverk,2023,363,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,16,Ambulansepersonell,arsverk,2024,375,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,16,Ambulansepersonell,arsverk,2025,400,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,17,"Barnevernspedagoger, miljøterapeuter, sosionomer mv.",arsverk,2015,157,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,17,"Barnevernspedagoger, miljøterapeuter, sosionomer mv.",arsverk,2016,157,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,17,"Barnevernspedagoger, miljøterapeuter, sosionomer mv.",arsverk,2017,154,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,17,"Barnevernspedagoger, miljøterapeuter, sosionomer mv.",arsverk,2018,166,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,17,"Barnevernspedagoger, miljøterapeuter, sosionomer mv.",arsverk,2019,161,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,17,"Barnevernspedagoger, miljøterapeuter, sosionomer mv.",arsverk,2020,179,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,17,"Barnevernspedagoger, miljøterapeuter, sosionomer mv.",arsverk,2021,189,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,17,"Barnevernspedagoger, miljøterapeuter, sosionomer mv.",arsverk,2022,180,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,17,"Barnevernspedagoger, miljøterapeuter, sosionomer mv.",arsverk,2023,190,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,17,"Barnevernspedagoger, miljøterapeuter, sosionomer mv.",arsverk,2024,193,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,17,"Barnevernspedagoger, miljøterapeuter, sosionomer mv.",arsverk,2025,183,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,18,Helsesekretærer,arsverk,2015,204,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,18,Helsesekretærer,arsverk,2016,197,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,18,Helsesekretærer,arsverk,2017,197,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,18,Helsesekretærer,arsverk,2018,186,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,18,Helsesekretærer,arsverk,2019,182,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,18,Helsesekretærer,arsverk,2020,183,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,18,Helsesekretærer,arsverk,2021,187,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,18,Helsesekretærer,arsverk,2022,187,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,18,Helsesekretærer,arsverk,2023,185,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,18,Helsesekretærer,arsverk,2024,186,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,18,Helsesekretærer,arsverk,2025,186,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,19,Andre pleiemedarbeidere,arsverk,2015,204,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,19,Andre pleiemedarbeidere,arsverk,2016,218,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,19,Andre pleiemedarbeidere,arsverk,2017,260,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,19,Andre pleiemedarbeidere,arsverk,2018,257,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,19,Andre pleiemedarbeidere,arsverk,2019,239,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,19,Andre pleiemedarbeidere,arsverk,2020,264,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,19,Andre pleiemedarbeidere,arsverk,2021,265,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,19,Andre pleiemedarbeidere,arsverk,2022,258,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,19,Andre pleiemedarbeidere,arsverk,2023,292,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,19,Andre pleiemedarbeidere,arsverk,2024,318,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,19,Andre pleiemedarbeidere,arsverk,2025,321,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,20a,"Ledere av helse-, omsorgs- og sosialtjenester",arsverk,2015,346,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,20a,"Ledere av helse-, omsorgs- og sosialtjenester",arsverk,2016,343,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,20a,"Ledere av helse-, omsorgs- og sosialtjenester",arsverk,2017,358,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,20a,"Ledere av helse-, omsorgs- og sosialtjenester",arsverk,2018,370,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,20a,"Ledere av helse-, omsorgs- og sosialtjenester",arsverk,2019,366,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,20a,"Ledere av helse-, omsorgs- og sosialtjenester",arsverk,2020,385,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,20a,"Ledere av helse-, omsorgs- og sosialtjenester",arsverk,2021,398,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,20a,"Ledere av helse-, omsorgs- og sosialtjenester",arsverk,2022,407,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,20a,"Ledere av helse-, omsorgs- og sosialtjenester",arsverk,2023,424,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,20a,"Ledere av helse-, omsorgs- og sosialtjenester",arsverk,2024,440,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,20a,"Ledere av helse-, omsorgs- og sosialtjenester",arsverk,2025,445,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,20b,Andre ledere,arsverk,2015,21,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,20b,Andre ledere,arsverk,2016,22,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,20b,Andre ledere,arsverk,2017,17,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,20b,Andre ledere,arsverk,2018,17,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,20b,Andre ledere,arsverk,2019,16,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,20b,Andre ledere,arsverk,2020,14,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,20b,Andre ledere,arsverk,2021,19,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,20b,Andre ledere,arsverk,2022,16,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,20b,Andre ledere,arsverk,2023,14,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,20b,Andre ledere,arsverk,2024,15,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,20b,Andre ledere,arsverk,2025,15,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,21,"Ingeniører, realister, sivilingeniører mv.",arsverk,2015,158,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,21,"Ingeniører, realister, sivilingeniører mv.",arsverk,2016,145,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,21,"Ingeniører, realister, sivilingeniører mv.",arsverk,2017,147,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,21,"Ingeniører, realister, sivilingeniører mv.",arsverk,2018,161,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,21,"Ingeniører, realister, sivilingeniører mv.",arsverk,2019,172,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,21,"Ingeniører, realister, sivilingeniører mv.",arsverk,2020,168,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,21,"Ingeniører, realister, sivilingeniører mv.",arsverk,2021,163,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,21,"Ingeniører, realister, sivilingeniører mv.",arsverk,2022,164,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,21,"Ingeniører, realister, sivilingeniører mv.",arsverk,2023,171,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,21,"Ingeniører, realister, sivilingeniører mv.",arsverk,2024,169,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,21,"Ingeniører, realister, sivilingeniører mv.",arsverk,2025,164,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,22,"Økonomi, administrasjon og salg",arsverk,2015,477,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,22,"Økonomi, administrasjon og salg",arsverk,2016,485,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,22,"Økonomi, administrasjon og salg",arsverk,2017,500,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,22,"Økonomi, administrasjon og salg",arsverk,2018,506,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,22,"Økonomi, administrasjon og salg",arsverk,2019,510,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,22,"Økonomi, administrasjon og salg",arsverk,2020,505,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,22,"Økonomi, administrasjon og salg",arsverk,2021,548,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,22,"Økonomi, administrasjon og salg",arsverk,2022,529,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,22,"Økonomi, administrasjon og salg",arsverk,2023,540,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,22,"Økonomi, administrasjon og salg",arsverk,2024,538,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,22,"Økonomi, administrasjon og salg",arsverk,2025,539,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,23,IKT-rådgivere/-teknikere,arsverk,2015,1,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,23,IKT-rådgivere/-teknikere,arsverk,2016,0,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,23,IKT-rådgivere/-teknikere,arsverk,2017,0,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,23,IKT-rådgivere/-teknikere,arsverk,2018,0,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,23,IKT-rådgivere/-teknikere,arsverk,2019,0,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,23,IKT-rådgivere/-teknikere,arsverk,2020,0,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,23,IKT-rådgivere/-teknikere,arsverk,2021,0,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,23,IKT-rådgivere/-teknikere,arsverk,2022,0,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,23,IKT-rådgivere/-teknikere,arsverk,2023,0,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,23,IKT-rådgivere/-teknikere,arsverk,2024,1,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,23,IKT-rådgivere/-teknikere,arsverk,2025,1,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,24,Undervisningsyrker,arsverk,2015,57,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,24,Undervisningsyrker,arsverk,2016,59,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,24,Undervisningsyrker,arsverk,2017,54,arsverk,ssb_13953,ekte
983974899,Universitetssykehuset Nord-Norge HF,H05,24,Undervisningsyrker,arsverk,2018,42,arsverk,ssb_13953,ekte
