municipality_code,metric,metric_label,period,value,unit,source_id,quality
3428,kpr_p01_p29ogp70_p99_0_74_antall,Psykiske symptomer og lidelser – antall,2020,185,personer,fhi_nokkel_370,ekte
3428,kpr_p01_p29_0_74_rate,Psykiske symptomer – per 1000,2020,61.6091954022989,rate,fhi_nokkel_370,ekte
3428,kpr_p01_p29_0_74_antall,Psykiske symptomer – antall,2020,134,personer,fhi_nokkel_370,ekte
3428,kpr_p01_p04ogp25ogp28_p29_0_74_rate,"Angst og depresjon, symptomer – per 1000",2020,39.5402298850575,rate,fhi_nokkel_370,ekte
3428,kpr_p01_p04ogp25ogp28_p29_0_74_antall,"Angst og depresjon, symptomer – antall",2020,86,personer,fhi_nokkel_370,ekte
3428,kpr_p70_p99_0_74_rate,Psykiske lidelser – per 1000,2020,33.1034482758621,rate,fhi_nokkel_370,ekte
3428,kpr_p70_p99_0_74_antall,Psykiske lidelser – antall,2020,72,personer,fhi_nokkel_370,ekte
3428,kpr_p73ogp76_0_74_rate,Affektive og depressive lidelser – per 1000,2020,14.2528735632184,rate,fhi_nokkel_370,ekte
3428,kpr_p73ogp76_0_74_antall,Affektive og depressive lidelser – antall,2020,31,personer,fhi_nokkel_370,ekte
3428,kpr_p74ogp79ogp82_0_74_rate,Angstlidelser – per 1000,2020,5.05747126436782,rate,fhi_nokkel_370,ekte
3428,kpr_p74ogp79ogp82_0_74_antall,Angstlidelser – antall,2020,11,personer,fhi_nokkel_370,ekte
3428,kpr_l01_l29ogl70_l71ogl82_l99_0_74_rate,Muskel og skjelett (ekskl. brudd og skader) – per 1000,2020,291.494252873563,rate,fhi_nokkel_370,ekte
3428,kpr_l01_l29ogl70_l71ogl82_l99_0_74_antall,Muskel og skjelett (ekskl. brudd og skader) – antall,2020,634,personer,fhi_nokkel_370,ekte
3428,kpr_l01_l29_0_74_rate,Muskel- og skjelettplager – per 1000,2020,222.528735632184,rate,fhi_nokkel_370,ekte
3428,kpr_l01_l29_0_74_antall,Muskel- og skjelettplager – antall,2020,484,personer,fhi_nokkel_370,ekte
3428,kpr_l70_l71ogl82_l99_0_74_rate,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader) – per 1000,2020,138.850574712644,rate,fhi_nokkel_370,ekte
3428,kpr_l70_l71ogl82_l99_0_74_antall,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader) – antall,2020,302,personer,fhi_nokkel_370,ekte
3428,kpr_skader_0_74_rate,Skader – per 1000,2020,115.402298850575,rate,fhi_nokkel_370,ekte
3428,kpr_skader_0_74_antall,Skader – antall,2020,251,personer,fhi_nokkel_370,ekte
