hf_id,hf_navn,helseregion,tjenesteomrade,metric,period,value,unit,source_id,quality
983971709,Sykehuset Innlandet HF,H12,TOT,utskrivninger,2018,61575,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,utskrivninger,2019,54171,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,utskrivninger,2020,46926,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,utskrivninger,2021,49227,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,utskrivninger,2022,50652,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,utskrivninger,2023,50020,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,utskrivninger,2024,50717,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,utskrivninger,2025,55111,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,liggedager,2015,334331,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,liggedager,2016,334385,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,liggedager,2017,324725,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,liggedager,2018,314363,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,liggedager,2019,272505,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,liggedager,2020,227736,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,liggedager,2021,242919,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,liggedager,2022,245773,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,liggedager,2023,244379,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,liggedager,2024,245275,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,liggedager,2025,234742,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,polikliniske_konsultasjoner,2015,604579,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,polikliniske_konsultasjoner,2016,593689,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,polikliniske_konsultasjoner,2017,599195,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,polikliniske_konsultasjoner,2018,608107,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,polikliniske_konsultasjoner,2019,527383,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,polikliniske_konsultasjoner,2020,516747,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,polikliniske_konsultasjoner,2021,557346,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,polikliniske_konsultasjoner,2022,572175,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,polikliniske_konsultasjoner,2023,576181,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,polikliniske_konsultasjoner,2024,577565,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,polikliniske_konsultasjoner,2025,548098,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,dagbehandlinger,2015,21523,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,dagbehandlinger,2016,21737,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,dagbehandlinger,2017,21234,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,dagbehandlinger,2018,21943,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,dagbehandlinger,2019,19483,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,dagbehandlinger,2020,16791,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,dagbehandlinger,2021,18036,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,dagbehandlinger,2022,17616,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,dagbehandlinger,2023,18606,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,dagbehandlinger,2024,18970,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,dagbehandlinger,2025,40663,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,sengedogn,2015,402327,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,sengedogn,2016,400806,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,sengedogn,2017,389443,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,sengedogn,2018,383597,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,sengedogn,2019,319274,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,sengedogn,2020,311443,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,sengedogn,2021,317055,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,sengedogn,2022,317493,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,sengedogn,2023,313030,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,sengedogn,2024,314449,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,sengedogn,2025,307407,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,beleggsprosent,2020,73,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,beleggsprosent,2021,77,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,beleggsprosent,2022,77,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,beleggsprosent,2023,78,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,beleggsprosent,2024,78,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,beleggsprosent,2025,76,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,beleggsprosent_oecd,2015,77,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,beleggsprosent_oecd,2016,79,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,beleggsprosent_oecd,2017,77,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,beleggsprosent_oecd,2018,76,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,beleggsprosent_oecd,2019,78,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,beleggsprosent_oecd,2020,68,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,beleggsprosent_oecd,2021,73,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,beleggsprosent_oecd,2022,73,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,beleggsprosent_oecd,2023,74,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,beleggsprosent_oecd,2024,74,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,TOT,beleggsprosent_oecd,2025,73,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,dognplasser,2015,853,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,dognplasser,2016,836,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,dognplasser,2017,838,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,dognplasser,2018,813,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,dognplasser,2019,678,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,dognplasser,2020,659,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,dognplasser,2021,650,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,dognplasser,2022,657,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,dognplasser,2023,643,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,dognplasser,2024,643,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,dognplasser,2025,624,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,utskrivninger,2015,59576,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,utskrivninger,2016,59428,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,utskrivninger,2017,58169,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,utskrivninger,2018,56562,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,utskrivninger,2019,50181,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,utskrivninger,2020,43705,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,utskrivninger,2021,45795,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,utskrivninger,2022,47099,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,utskrivninger,2023,46612,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,utskrivninger,2024,47239,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,utskrivninger,2025,51770,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,liggedager,2015,229447,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,liggedager,2016,228513,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,liggedager,2017,224136,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,liggedager,2018,215774,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,liggedager,2019,188765,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,liggedager,2020,158082,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,liggedager,2021,165214,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,liggedager,2022,170725,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,liggedager,2023,170320,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,liggedager,2024,170014,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,liggedager,2025,165824,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,polikliniske_konsultasjoner,2015,378141,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,polikliniske_konsultasjoner,2016,386414,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,polikliniske_konsultasjoner,2017,399269,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,polikliniske_konsultasjoner,2018,399682,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,polikliniske_konsultasjoner,2019,349143,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,polikliniske_konsultasjoner,2020,334206,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,polikliniske_konsultasjoner,2021,366796,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,polikliniske_konsultasjoner,2022,381688,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,polikliniske_konsultasjoner,2023,385966,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,polikliniske_konsultasjoner,2024,386488,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,polikliniske_konsultasjoner,2025,362044,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,dagbehandlinger,2015,21021,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,dagbehandlinger,2016,20982,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,dagbehandlinger,2017,20649,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,dagbehandlinger,2018,21581,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,dagbehandlinger,2019,18980,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,dagbehandlinger,2020,16692,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,dagbehandlinger,2021,17957,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,dagbehandlinger,2022,17588,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,dagbehandlinger,2023,18572,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,dagbehandlinger,2024,18935,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,dagbehandlinger,2025,40640,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,sengedogn,2015,281701,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,sengedogn,2016,282905,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,sengedogn,2017,275451,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,sengedogn,2018,269211,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,sengedogn,2019,216342,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,sengedogn,2020,216179,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,sengedogn,2021,223829,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,sengedogn,2022,224949,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,sengedogn,2023,220443,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,sengedogn,2024,221045,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,sengedogn,2025,215588,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,beleggsprosent,2020,73,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,beleggsprosent,2021,74,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,beleggsprosent,2022,76,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,beleggsprosent,2023,77,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,beleggsprosent,2024,77,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,beleggsprosent,2025,77,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,beleggsprosent_oecd,2015,74,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,beleggsprosent_oecd,2016,75,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,beleggsprosent_oecd,2017,73,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,beleggsprosent_oecd,2018,73,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,beleggsprosent_oecd,2019,76,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,beleggsprosent_oecd,2020,66,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,beleggsprosent_oecd,2021,70,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,beleggsprosent_oecd,2022,71,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,beleggsprosent_oecd,2023,73,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,beleggsprosent_oecd,2024,72,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,SOM,beleggsprosent_oecd,2025,73,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,dognplasser,2015,256,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,dognplasser,2016,242,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,dognplasser,2017,237,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,dognplasser,2018,237,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,dognplasser,2019,209,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,dognplasser,2020,191,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,dognplasser,2021,188,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,dognplasser,2022,188,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,dognplasser,2023,189,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,dognplasser,2024,189,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,dognplasser,2025,185,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,utskrivninger,2015,4035,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,utskrivninger,2016,3942,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,utskrivninger,2017,3900,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,utskrivninger,2018,4301,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,utskrivninger,2019,3436,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,utskrivninger,2020,2664,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,utskrivninger,2021,2733,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,utskrivninger,2022,2980,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,utskrivninger,2023,2791,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,utskrivninger,2024,2820,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,utskrivninger,2025,2673,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,liggedager,2015,84219,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,liggedager,2016,82713,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,liggedager,2017,78654,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,liggedager,2018,77184,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,liggedager,2019,68218,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,liggedager,2020,55574,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,liggedager,2021,57355,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,liggedager,2022,56669,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,liggedager,2023,55940,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,liggedager,2024,56106,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,liggedager,2025,52215,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,polikliniske_konsultasjoner,2015,121548,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,polikliniske_konsultasjoner,2016,125913,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,polikliniske_konsultasjoner,2017,120029,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,polikliniske_konsultasjoner,2018,125443,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,polikliniske_konsultasjoner,2019,105386,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,polikliniske_konsultasjoner,2020,104687,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,polikliniske_konsultasjoner,2021,115119,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,polikliniske_konsultasjoner,2022,117459,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,polikliniske_konsultasjoner,2023,117774,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,polikliniske_konsultasjoner,2024,114928,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,polikliniske_konsultasjoner,2025,110953,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,dagbehandlinger,2015,153,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,dagbehandlinger,2016,103,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,dagbehandlinger,2017,164,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,dagbehandlinger,2018,61,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,dagbehandlinger,2019,19,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,dagbehandlinger,2020,19,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,dagbehandlinger,2021,3,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,dagbehandlinger,2022,0,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,dagbehandlinger,2023,21,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,dagbehandlinger,2024,28,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,dagbehandlinger,2025,18,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,sengedogn,2015,92309,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,sengedogn,2016,89524,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,sengedogn,2017,85375,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,sengedogn,2018,85627,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,sengedogn,2019,77593,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,sengedogn,2020,71303,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,sengedogn,2021,68434,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,sengedogn,2022,68347,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,sengedogn,2023,68390,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,sengedogn,2024,68576,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,sengedogn,2025,67068,dogn,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,beleggsprosent,2015,91,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,beleggsprosent,2016,92,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,beleggsprosent,2017,92,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,beleggsprosent,2018,90,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,beleggsprosent,2019,88,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,beleggsprosent,2020,78,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,beleggsprosent,2021,84,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,beleggsprosent,2022,83,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,beleggsprosent,2023,82,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,beleggsprosent,2024,82,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,beleggsprosent,2025,78,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,beleggsprosent_oecd,2015,90,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,beleggsprosent_oecd,2016,93,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,beleggsprosent_oecd,2017,91,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,beleggsprosent_oecd,2018,89,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,beleggsprosent_oecd,2019,89,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,beleggsprosent_oecd,2020,79,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,beleggsprosent_oecd,2021,84,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,beleggsprosent_oecd,2022,83,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,beleggsprosent_oecd,2023,81,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,beleggsprosent_oecd,2024,81,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,VOP,beleggsprosent_oecd,2025,77,prosent,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,BUP,dognplasser,2015,26,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,BUP,dognplasser,2016,29,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,BUP,dognplasser,2017,29,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,BUP,dognplasser,2018,29,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,BUP,dognplasser,2019,22,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,BUP,dognplasser,2020,22,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,BUP,dognplasser,2021,23,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,BUP,dognplasser,2022,23,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,BUP,dognplasser,2023,23,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,BUP,dognplasser,2024,23,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,BUP,dognplasser,2025,23,senger,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,BUP,utskrivninger,2015,291,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,BUP,utskrivninger,2016,290,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,BUP,utskrivninger,2017,298,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,BUP,utskrivninger,2018,258,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,BUP,utskrivninger,2019,199,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,BUP,utskrivninger,2020,235,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,BUP,utskrivninger,2021,318,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,BUP,utskrivninger,2022,240,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,BUP,utskrivninger,2023,249,antall,ssb_13942,ekte
983971709,Sykehuset Innlandet HF,H12,BUP,utskrivninger,2024,226,antall,ssb_13942,ekte
