municipality_code,aldersgruppe,period,value,unit,source_id,quality
4641,90+,2023,24,personer,ssb_07459,ekte
4641,alle,2023,1775,personer,ssb_07459,ekte
4642,0-17,2023,395,personer,ssb_07459,ekte
4642,18-29,2023,280,personer,ssb_07459,ekte
4642,30-49,2023,471,personer,ssb_07459,ekte
4642,50-66,2023,520,personer,ssb_07459,ekte
4642,67-79,2023,345,personer,ssb_07459,ekte
4642,80-89,2023,92,personer,ssb_07459,ekte
4642,90+,2023,26,personer,ssb_07459,ekte
4642,alle,2023,2129,personer,ssb_07459,ekte
4643,0-17,2023,920,personer,ssb_07459,ekte
4643,18-29,2023,694,personer,ssb_07459,ekte
4643,30-49,2023,1106,personer,ssb_07459,ekte
4643,50-66,2023,1344,personer,ssb_07459,ekte
4643,67-79,2023,728,personer,ssb_07459,ekte
4643,80-89,2023,289,personer,ssb_07459,ekte
4643,90+,2023,91,personer,ssb_07459,ekte
4643,alle,2023,5172,personer,ssb_07459,ekte
4644,0-17,2023,1143,personer,ssb_07459,ekte
4644,18-29,2023,712,personer,ssb_07459,ekte
4644,30-49,2023,1218,personer,ssb_07459,ekte
4644,50-66,2023,1151,personer,ssb_07459,ekte
4644,67-79,2023,728,personer,ssb_07459,ekte
4644,80-89,2023,277,personer,ssb_07459,ekte
4644,90+,2023,73,personer,ssb_07459,ekte
4644,alle,2023,5302,personer,ssb_07459,ekte
4645,0-17,2023,594,personer,ssb_07459,ekte
4645,18-29,2023,330,personer,ssb_07459,ekte
4645,30-49,2023,615,personer,ssb_07459,ekte
4645,50-66,2023,700,personer,ssb_07459,ekte
4645,67-79,2023,480,personer,ssb_07459,ekte
4645,80-89,2023,179,personer,ssb_07459,ekte
4645,90+,2023,51,personer,ssb_07459,ekte
4645,alle,2023,2949,personer,ssb_07459,ekte
4646,0-17,2023,675,personer,ssb_07459,ekte
4646,18-29,2023,502,personer,ssb_07459,ekte
4646,30-49,2023,577,personer,ssb_07459,ekte
4646,50-66,2023,559,personer,ssb_07459,ekte
4646,67-79,2023,425,personer,ssb_07459,ekte
4646,80-89,2023,155,personer,ssb_07459,ekte
4646,90+,2023,20,personer,ssb_07459,ekte
4646,alle,2023,2913,personer,ssb_07459,ekte
4647,0-17,2023,5027,personer,ssb_07459,ekte
4647,18-29,2023,3404,personer,ssb_07459,ekte
4647,30-49,2023,5601,personer,ssb_07459,ekte
4647,50-66,2023,4652,personer,ssb_07459,ekte
4647,67-79,2023,2568,personer,ssb_07459,ekte
4647,80-89,2023,759,personer,ssb_07459,ekte
4647,90+,2023,204,personer,ssb_07459,ekte
4647,alle,2023,22215,personer,ssb_07459,ekte
4648,0-17,2023,621,personer,ssb_07459,ekte
4648,18-29,2023,449,personer,ssb_07459,ekte
4648,30-49,2023,717,personer,ssb_07459,ekte
4648,50-66,2023,856,personer,ssb_07459,ekte
4648,67-79,2023,545,personer,ssb_07459,ekte
4648,80-89,2023,224,personer,ssb_07459,ekte
4648,90+,2023,70,personer,ssb_07459,ekte
4648,alle,2023,3482,personer,ssb_07459,ekte
4649,0-17,2023,2027,personer,ssb_07459,ekte
4649,18-29,2023,1325,personer,ssb_07459,ekte
4649,30-49,2023,2174,personer,ssb_07459,ekte
4649,50-66,2023,2153,personer,ssb_07459,ekte
4649,67-79,2023,1286,personer,ssb_07459,ekte
4649,80-89,2023,462,personer,ssb_07459,ekte
4649,90+,2023,116,personer,ssb_07459,ekte
4649,alle,2023,9543,personer,ssb_07459,ekte
4650,0-17,2023,1255,personer,ssb_07459,ekte
4650,18-29,2023,806,personer,ssb_07459,ekte
4650,30-49,2023,1339,personer,ssb_07459,ekte
4650,50-66,2023,1245,personer,ssb_07459,ekte
4650,67-79,2023,886,personer,ssb_07459,ekte
4650,80-89,2023,288,personer,ssb_07459,ekte
4650,90+,2023,73,personer,ssb_07459,ekte
4650,alle,2023,5892,personer,ssb_07459,ekte
4651,0-17,2023,1541,personer,ssb_07459,ekte
4651,18-29,2023,1029,personer,ssb_07459,ekte
4651,30-49,2023,1762,personer,ssb_07459,ekte
4651,50-66,2023,1554,personer,ssb_07459,ekte
4651,67-79,2023,964,personer,ssb_07459,ekte
4651,80-89,2023,309,personer,ssb_07459,ekte
4651,90+,2023,85,personer,ssb_07459,ekte
4651,alle,2023,7244,personer,ssb_07459,ekte
1505,0-17,2023,4495,personer,ssb_07459,ekte
1505,18-29,2023,3401,personer,ssb_07459,ekte
1505,30-49,2023,6139,personer,ssb_07459,ekte
1505,50-66,2023,5450,personer,ssb_07459,ekte
1505,67-79,2023,3513,personer,ssb_07459,ekte
1505,80-89,2023,950,personer,ssb_07459,ekte
1505,90+,2023,211,personer,ssb_07459,ekte
1505,alle,2023,24159,personer,ssb_07459,ekte
1506,0-17,2023,6435,personer,ssb_07459,ekte
1506,18-29,2023,4745,personer,ssb_07459,ekte
1506,30-49,2023,7952,personer,ssb_07459,ekte
1506,50-66,2023,7130,personer,ssb_07459,ekte
1506,67-79,2023,4461,personer,ssb_07459,ekte
1506,80-89,2023,1369,personer,ssb_07459,ekte
1506,90+,2023,354,personer,ssb_07459,ekte
1506,alle,2023,32446,personer,ssb_07459,ekte
1508,alle,2023,0,personer,ssb_07459,ekte
1511,0-17,2023,470,personer,ssb_07459,ekte
1511,18-29,2023,364,personer,ssb_07459,ekte
1511,30-49,2023,587,personer,ssb_07459,ekte
1511,50-66,2023,756,personer,ssb_07459,ekte
1511,67-79,2023,608,personer,ssb_07459,ekte
1511,80-89,2023,184,personer,ssb_07459,ekte
1511,90+,2023,44,personer,ssb_07459,ekte
1511,alle,2023,3013,personer,ssb_07459,ekte
1514,0-17,2023,438,personer,ssb_07459,ekte
1514,18-29,2023,280,personer,ssb_07459,ekte
1514,30-49,2023,571,personer,ssb_07459,ekte
1514,50-66,2023,641,personer,ssb_07459,ekte
1514,67-79,2023,354,personer,ssb_07459,ekte
1514,80-89,2023,125,personer,ssb_07459,ekte
1514,90+,2023,33,personer,ssb_07459,ekte
1514,alle,2023,2442,personer,ssb_07459,ekte
1515,0-17,2023,1830,personer,ssb_07459,ekte
1515,18-29,2023,1101,personer,ssb_07459,ekte
1515,30-49,2023,2210,personer,ssb_07459,ekte
1515,50-66,2023,2029,personer,ssb_07459,ekte
1515,67-79,2023,1180,personer,ssb_07459,ekte
1515,80-89,2023,395,personer,ssb_07459,ekte
1515,90+,2023,97,personer,ssb_07459,ekte
1515,alle,2023,8842,personer,ssb_07459,ekte
1516,0-17,2023,1969,personer,ssb_07459,ekte
1516,18-29,2023,1256,personer,ssb_07459,ekte
1516,30-49,2023,2245,personer,ssb_07459,ekte
1516,50-66,2023,1930,personer,ssb_07459,ekte
1516,67-79,2023,999,personer,ssb_07459,ekte
1516,80-89,2023,330,personer,ssb_07459,ekte
1516,90+,2023,68,personer,ssb_07459,ekte
1516,alle,2023,8797,personer,ssb_07459,ekte
1517,0-17,2023,1150,personer,ssb_07459,ekte
1517,18-29,2023,654,personer,ssb_07459,ekte
1517,30-49,2023,1383,personer,ssb_07459,ekte
1517,50-66,2023,1076,personer,ssb_07459,ekte
1517,67-79,2023,641,personer,ssb_07459,ekte
1517,80-89,2023,198,personer,ssb_07459,ekte
1517,90+,2023,57,personer,ssb_07459,ekte
1517,alle,2023,5159,personer,ssb_07459,ekte
1520,0-17,2023,2365,personer,ssb_07459,ekte
1520,18-29,2023,1509,personer,ssb_07459,ekte
1520,30-49,2023,2642,personer,ssb_07459,ekte
1520,50-66,2023,2333,personer,ssb_07459,ekte
1520,67-79,2023,1453,personer,ssb_07459,ekte
1520,80-89,2023,483,personer,ssb_07459,ekte
1520,90+,2023,144,personer,ssb_07459,ekte
1520,alle,2023,10929,personer,ssb_07459,ekte
1525,0-17,2023,775,personer,ssb_07459,ekte
1525,18-29,2023,574,personer,ssb_07459,ekte
1525,30-49,2023,1108,personer,ssb_07459,ekte
1525,50-66,2023,1025,personer,ssb_07459,ekte
1525,67-79,2023,602,personer,ssb_07459,ekte
1525,80-89,2023,258,personer,ssb_07459,ekte
1525,90+,2023,79,personer,ssb_07459,ekte
1525,alle,2023,4421,personer,ssb_07459,ekte
1528,0-17,2023,1524,personer,ssb_07459,ekte
1528,18-29,2023,1029,personer,ssb_07459,ekte
1528,30-49,2023,1846,personer,ssb_07459,ekte
1528,50-66,2023,1773,personer,ssb_07459,ekte
1528,67-79,2023,1045,personer,ssb_07459,ekte
1528,80-89,2023,334,personer,ssb_07459,ekte
1528,90+,2023,79,personer,ssb_07459,ekte
1528,alle,2023,7630,personer,ssb_07459,ekte
1531,0-17,2023,2343,personer,ssb_07459,ekte
1531,18-29,2023,1322,personer,ssb_07459,ekte
1531,30-49,2023,2654,personer,ssb_07459,ekte
1531,50-66,2023,1875,personer,ssb_07459,ekte
1531,67-79,2023,1038,personer,ssb_07459,ekte
1531,80-89,2023,296,personer,ssb_07459,ekte
1531,90+,2023,108,personer,ssb_07459,ekte
1531,alle,2023,9636,personer,ssb_07459,ekte
1532,0-17,2023,2153,personer,ssb_07459,ekte
1532,18-29,2023,1171,personer,ssb_07459,ekte
1532,30-49,2023,2328,personer,ssb_07459,ekte
1532,50-66,2023,1712,personer,ssb_07459,ekte
1532,67-79,2023,942,personer,ssb_07459,ekte
1532,80-89,2023,312,personer,ssb_07459,ekte
1532,90+,2023,74,personer,ssb_07459,ekte
1532,alle,2023,8692,personer,ssb_07459,ekte
1535,0-17,2023,1370,personer,ssb_07459,ekte
1535,18-29,2023,898,personer,ssb_07459,ekte
1535,30-49,2023,1655,personer,ssb_07459,ekte
1535,50-66,2023,1681,personer,ssb_07459,ekte
1535,67-79,2023,1092,personer,ssb_07459,ekte
1535,80-89,2023,280,personer,ssb_07459,ekte
1535,90+,2023,75,personer,ssb_07459,ekte
1535,alle,2023,7051,personer,ssb_07459,ekte
1539,0-17,2023,1425,personer,ssb_07459,ekte
1539,18-29,2023,860,personer,ssb_07459,ekte
1539,30-49,2023,1676,personer,ssb_07459,ekte
1539,50-66,2023,1572,personer,ssb_07459,ekte
1539,67-79,2023,1074,personer,ssb_07459,ekte
1539,80-89,2023,346,personer,ssb_07459,ekte
1539,90+,2023,93,personer,ssb_07459,ekte
1539,alle,2023,7046,personer,ssb_07459,ekte
1547,0-17,2023,821,personer,ssb_07459,ekte
1547,18-29,2023,509,personer,ssb_07459,ekte
1547,30-49,2023,950,personer,ssb_07459,ekte
1547,50-66,2023,701,personer,ssb_07459,ekte
1547,67-79,2023,473,personer,ssb_07459,ekte
1547,80-89,2023,158,personer,ssb_07459,ekte
1547,90+,2023,42,personer,ssb_07459,ekte
1547,alle,2023,3654,personer,ssb_07459,ekte
1554,0-17,2023,1177,personer,ssb_07459,ekte
1554,18-29,2023,742,personer,ssb_07459,ekte
1554,30-49,2023,1403,personer,ssb_07459,ekte
1554,50-66,2023,1365,personer,ssb_07459,ekte
1554,67-79,2023,864,personer,ssb_07459,ekte
1554,80-89,2023,262,personer,ssb_07459,ekte
1554,90+,2023,59,personer,ssb_07459,ekte
1554,alle,2023,5872,personer,ssb_07459,ekte
1557,0-17,2023,544,personer,ssb_07459,ekte
1557,18-29,2023,357,personer,ssb_07459,ekte
1557,30-49,2023,633,personer,ssb_07459,ekte
1557,50-66,2023,572,personer,ssb_07459,ekte
1557,67-79,2023,441,personer,ssb_07459,ekte
1557,80-89,2023,103,personer,ssb_07459,ekte
1557,90+,2023,19,personer,ssb_07459,ekte
1557,alle,2023,2669,personer,ssb_07459,ekte
1560,0-17,2023,540,personer,ssb_07459,ekte
1560,18-29,2023,371,personer,ssb_07459,ekte
1560,30-49,2023,668,personer,ssb_07459,ekte
1560,50-66,2023,759,personer,ssb_07459,ekte
1560,67-79,2023,485,personer,ssb_07459,ekte
1560,80-89,2023,170,personer,ssb_07459,ekte
1560,90+,2023,38,personer,ssb_07459,ekte
1560,alle,2023,3031,personer,ssb_07459,ekte
1563,0-17,2023,1337,personer,ssb_07459,ekte
1563,18-29,2023,973,personer,ssb_07459,ekte
1563,30-49,2023,1537,personer,ssb_07459,ekte
1563,50-66,2023,1814,personer,ssb_07459,ekte
1563,67-79,2023,997,personer,ssb_07459,ekte
1563,80-89,2023,344,personer,ssb_07459,ekte
1563,90+,2023,108,personer,ssb_07459,ekte
1563,alle,2023,7110,personer,ssb_07459,ekte
1566,0-17,2023,1126,personer,ssb_07459,ekte
1566,18-29,2023,803,personer,ssb_07459,ekte
1566,30-49,2023,1251,personer,ssb_07459,ekte
1566,50-66,2023,1424,personer,ssb_07459,ekte
1566,67-79,2023,924,personer,ssb_07459,ekte
1566,80-89,2023,323,personer,ssb_07459,ekte
1566,90+,2023,61,personer,ssb_07459,ekte
1566,alle,2023,5912,personer,ssb_07459,ekte
1573,0-17,2023,380,personer,ssb_07459,ekte
1573,18-29,2023,276,personer,ssb_07459,ekte
1573,30-49,2023,480,personer,ssb_07459,ekte
1573,50-66,2023,515,personer,ssb_07459,ekte
1573,67-79,2023,369,personer,ssb_07459,ekte
1573,80-89,2023,109,personer,ssb_07459,ekte
1573,90+,2023,29,personer,ssb_07459,ekte
1573,alle,2023,2158,personer,ssb_07459,ekte
1576,0-17,2023,583,personer,ssb_07459,ekte
1576,18-29,2023,407,personer,ssb_07459,ekte
1576,30-49,2023,730,personer,ssb_07459,ekte
1576,50-66,2023,862,personer,ssb_07459,ekte
1576,67-79,2023,591,personer,ssb_07459,ekte
1576,80-89,2023,165,personer,ssb_07459,ekte
1576,90+,2023,43,personer,ssb_07459,ekte
1576,alle,2023,3381,personer,ssb_07459,ekte
1577,0-17,2023,2214,personer,ssb_07459,ekte
1577,18-29,2023,2146,personer,ssb_07459,ekte
1577,30-49,2023,2497,personer,ssb_07459,ekte
1577,50-66,2023,2122,personer,ssb_07459,ekte
1577,67-79,2023,1377,personer,ssb_07459,ekte
1577,80-89,2023,483,personer,ssb_07459,ekte
1577,90+,2023,121,personer,ssb_07459,ekte
1577,alle,2023,10960,personer,ssb_07459,ekte
1578,0-17,2023,456,personer,ssb_07459,ekte
1578,18-29,2023,309,personer,ssb_07459,ekte
1578,30-49,2023,498,personer,ssb_07459,ekte
1578,50-66,2023,630,personer,ssb_07459,ekte
1578,67-79,2023,392,personer,ssb_07459,ekte
1578,80-89,2023,164,personer,ssb_07459,ekte
1578,90+,2023,45,personer,ssb_07459,ekte
1578,alle,2023,2494,personer,ssb_07459,ekte
1579,0-17,2023,2901,personer,ssb_07459,ekte
1579,18-29,2023,1801,personer,ssb_07459,ekte
1579,30-49,2023,3335,personer,ssb_07459,ekte
1579,50-66,2023,2876,personer,ssb_07459,ekte
1579,67-79,2023,1796,personer,ssb_07459,ekte
1579,80-89,2023,527,personer,ssb_07459,ekte
1579,90+,2023,105,personer,ssb_07459,ekte
1579,alle,2023,13341,personer,ssb_07459,ekte
1580,alle,2023,0,personer,ssb_07459,ekte
5001,0-17,2023,40596,personer,ssb_07459,ekte
5001,18-29,2023,43426,personer,ssb_07459,ekte
5001,30-49,2023,60199,personer,ssb_07459,ekte
5001,50-66,2023,39900,personer,ssb_07459,ekte
5001,67-79,2023,20942,personer,ssb_07459,ekte
5001,80-89,2023,6209,personer,ssb_07459,ekte
5001,90+,2023,1388,personer,ssb_07459,ekte
5001,alle,2023,212660,personer,ssb_07459,ekte
5006,0-17,2023,4747,personer,ssb_07459,ekte
5006,18-29,2023,3200,personer,ssb_07459,ekte
5006,30-49,2023,5439,personer,ssb_07459,ekte
5006,50-66,2023,5551,personer,ssb_07459,ekte
5006,67-79,2023,3528,personer,ssb_07459,ekte
5006,80-89,2023,1206,personer,ssb_07459,ekte
5006,90+,2023,284,personer,ssb_07459,ekte
5006,alle,2023,23955,personer,ssb_07459,ekte
5007,0-17,2023,2962,personer,ssb_07459,ekte
5007,18-29,2023,2250,personer,ssb_07459,ekte
5007,30-49,2023,3348,personer,ssb_07459,ekte
5007,50-66,2023,3430,personer,ssb_07459,ekte
5007,67-79,2023,2127,personer,ssb_07459,ekte
5007,80-89,2023,658,personer,ssb_07459,ekte
5007,90+,2023,148,personer,ssb_07459,ekte
5007,alle,2023,14923,personer,ssb_07459,ekte
5014,0-17,2023,1070,personer,ssb_07459,ekte
5014,18-29,2023,860,personer,ssb_07459,ekte
5014,30-49,2023,1540,personer,ssb_07459,ekte
5014,50-66,2023,1128,personer,ssb_07459,ekte
5014,67-79,2023,578,personer,ssb_07459,ekte
5014,80-89,2023,174,personer,ssb_07459,ekte
5014,90+,2023,41,personer,ssb_07459,ekte
5014,alle,2023,5391,personer,ssb_07459,ekte
5020,0-17,2023,156,personer,ssb_07459,ekte
5020,18-29,2023,99,personer,ssb_07459,ekte
5020,30-49,2023,174,personer,ssb_07459,ekte
5020,50-66,2023,215,personer,ssb_07459,ekte
5020,67-79,2023,187,personer,ssb_07459,ekte
5020,80-89,2023,59,personer,ssb_07459,ekte
5020,90+,2023,14,personer,ssb_07459,ekte
5020,alle,2023,904,personer,ssb_07459,ekte
5021,0-17,2023,1507,personer,ssb_07459,ekte
5021,18-29,2023,945,personer,ssb_07459,ekte
5021,30-49,2023,1684,personer,ssb_07459,ekte
5021,50-66,2023,1636,personer,ssb_07459,ekte
5021,67-79,2023,1061,personer,ssb_07459,ekte
5021,80-89,2023,344,personer,ssb_07459,ekte
5021,90+,2023,79,personer,ssb_07459,ekte
5021,alle,2023,7256,personer,ssb_07459,ekte
5022,0-17,2023,468,personer,ssb_07459,ekte
5022,18-29,2023,325,personer,ssb_07459,ekte
5022,30-49,2023,477,personer,ssb_07459,ekte
5022,50-66,2023,614,personer,ssb_07459,ekte
5022,67-79,2023,438,personer,ssb_07459,ekte
5022,80-89,2023,131,personer,ssb_07459,ekte
5022,90+,2023,28,personer,ssb_07459,ekte
5022,alle,2023,2481,personer,ssb_07459,ekte
5025,0-17,2023,981,personer,ssb_07459,ekte
5025,18-29,2023,699,personer,ssb_07459,ekte
5025,30-49,2023,1275,personer,ssb_07459,ekte
5025,50-66,2023,1336,personer,ssb_07459,ekte
5025,67-79,2023,984,personer,ssb_07459,ekte
5025,80-89,2023,270,personer,ssb_07459,ekte
5025,90+,2023,53,personer,ssb_07459,ekte
5025,alle,2023,5598,personer,ssb_07459,ekte
5026,0-17,2023,345,personer,ssb_07459,ekte
5026,18-29,2023,258,personer,ssb_07459,ekte
5026,30-49,2023,401,personer,ssb_07459,ekte
5026,50-66,2023,493,personer,ssb_07459,ekte
5026,67-79,2023,345,personer,ssb_07459,ekte
5026,80-89,2023,140,personer,ssb_07459,ekte
5026,90+,2023,15,personer,ssb_07459,ekte
5026,alle,2023,1997,personer,ssb_07459,ekte
5027,0-17,2023,1271,personer,ssb_07459,ekte
5027,18-29,2023,821,personer,ssb_07459,ekte
5027,30-49,2023,1486,personer,ssb_07459,ekte
5027,50-66,2023,1384,personer,ssb_07459,ekte
5027,67-79,2023,806,personer,ssb_07459,ekte
5027,80-89,2023,285,personer,ssb_07459,ekte
5027,90+,2023,80,personer,ssb_07459,ekte
5027,alle,2023,6133,personer,ssb_07459,ekte
5028,0-17,2023,3875,personer,ssb_07459,ekte
5028,18-29,2023,2484,personer,ssb_07459,ekte
5028,30-49,2023,4612,personer,ssb_07459,ekte
5028,50-66,2023,3566,personer,ssb_07459,ekte
5028,67-79,2023,1982,personer,ssb_07459,ekte
5028,80-89,2023,680,personer,ssb_07459,ekte
5028,90+,2023,141,personer,ssb_07459,ekte
5028,alle,2023,17340,personer,ssb_07459,ekte
5029,0-17,2023,2125,personer,ssb_07459,ekte
5029,18-29,2023,1059,personer,ssb_07459,ekte
5029,30-49,2023,2336,personer,ssb_07459,ekte
5029,50-66,2023,1722,personer,ssb_07459,ekte
5029,67-79,2023,882,personer,ssb_07459,ekte
5029,80-89,2023,246,personer,ssb_07459,ekte
5029,90+,2023,71,personer,ssb_07459,ekte
5029,alle,2023,8441,personer,ssb_07459,ekte
5031,0-17,2023,3522,personer,ssb_07459,ekte
5031,18-29,2023,1916,personer,ssb_07459,ekte
5031,30-49,2023,4070,personer,ssb_07459,ekte
5031,50-66,2023,3193,personer,ssb_07459,ekte
5031,67-79,2023,1444,personer,ssb_07459,ekte
5031,80-89,2023,436,personer,ssb_07459,ekte
5031,90+,2023,81,personer,ssb_07459,ekte
5031,alle,2023,14662,personer,ssb_07459,ekte
5032,0-17,2023,795,personer,ssb_07459,ekte
5032,18-29,2023,544,personer,ssb_07459,ekte
5032,30-49,2023,963,personer,ssb_07459,ekte
5032,50-66,2023,973,personer,ssb_07459,ekte
5032,67-79,2023,583,personer,ssb_07459,ekte
5032,80-89,2023,227,personer,ssb_07459,ekte
5032,90+,2023,59,personer,ssb_07459,ekte
5032,alle,2023,4144,personer,ssb_07459,ekte
5033,0-17,2023,110,personer,ssb_07459,ekte
5033,18-29,2023,84,personer,ssb_07459,ekte
5033,30-49,2023,144,personer,ssb_07459,ekte
5033,50-66,2023,209,personer,ssb_07459,ekte
5033,67-79,2023,133,personer,ssb_07459,ekte
5033,80-89,2023,57,personer,ssb_07459,ekte
5033,90+,2023,16,personer,ssb_07459,ekte
5033,alle,2023,753,personer,ssb_07459,ekte
5034,0-17,2023,439,personer,ssb_07459,ekte
5034,18-29,2023,296,personer,ssb_07459,ekte
5034,30-49,2023,547,personer,ssb_07459,ekte
5034,50-66,2023,591,personer,ssb_07459,ekte
5034,67-79,2023,402,personer,ssb_07459,ekte
5034,80-89,2023,117,personer,ssb_07459,ekte
5034,90+,2023,34,personer,ssb_07459,ekte
5034,alle,2023,2426,personer,ssb_07459,ekte
5035,0-17,2023,5299,personer,ssb_07459,ekte
5035,18-29,2023,3458,personer,ssb_07459,ekte
5035,30-49,2023,6013,personer,ssb_07459,ekte
5035,50-66,2023,5460,personer,ssb_07459,ekte
5035,67-79,2023,3145,personer,ssb_07459,ekte
5035,80-89,2023,1000,personer,ssb_07459,ekte
5035,90+,2023,166,personer,ssb_07459,ekte
5035,alle,2023,24541,personer,ssb_07459,ekte
5036,0-17,2023,515,personer,ssb_07459,ekte
5036,18-29,2023,351,personer,ssb_07459,ekte
5036,30-49,2023,583,personer,ssb_07459,ekte
5036,50-66,2023,644,personer,ssb_07459,ekte
5036,67-79,2023,374,personer,ssb_07459,ekte
5036,80-89,2023,148,personer,ssb_07459,ekte
5036,90+,2023,30,personer,ssb_07459,ekte
5036,alle,2023,2645,personer,ssb_07459,ekte
5037,0-17,2023,4368,personer,ssb_07459,ekte
5037,18-29,2023,3029,personer,ssb_07459,ekte
5037,30-49,2023,4814,personer,ssb_07459,ekte
5037,50-66,2023,4447,personer,ssb_07459,ekte
5037,67-79,2023,2646,personer,ssb_07459,ekte
5037,80-89,2023,858,personer,ssb_07459,ekte
5037,90+,2023,182,personer,ssb_07459,ekte
5037,alle,2023,20344,personer,ssb_07459,ekte
5038,0-17,2023,2992,personer,ssb_07459,ekte
5038,18-29,2023,2242,personer,ssb_07459,ekte
5038,30-49,2023,3506,personer,ssb_07459,ekte
5038,50-66,2023,3357,personer,ssb_07459,ekte
5038,67-79,2023,2211,personer,ssb_07459,ekte
5038,80-89,2023,572,personer,ssb_07459,ekte
5038,90+,2023,122,personer,ssb_07459,ekte
5038,alle,2023,15002,personer,ssb_07459,ekte
5041,0-17,2023,409,personer,ssb_07459,ekte
5041,18-29,2023,243,personer,ssb_07459,ekte
5041,30-49,2023,419,personer,ssb_07459,ekte
5041,50-66,2023,490,personer,ssb_07459,ekte
5041,67-79,2023,293,personer,ssb_07459,ekte
5041,80-89,2023,139,personer,ssb_07459,ekte
5041,90+,2023,28,personer,ssb_07459,ekte
5041,alle,2023,2021,personer,ssb_07459,ekte
5042,0-17,2023,206,personer,ssb_07459,ekte
5042,18-29,2023,168,personer,ssb_07459,ekte
5042,30-49,2023,263,personer,ssb_07459,ekte
5042,50-66,2023,326,personer,ssb_07459,ekte
5042,67-79,2023,233,personer,ssb_07459,ekte
5042,80-89,2023,82,personer,ssb_07459,ekte
5042,90+,2023,17,personer,ssb_07459,ekte
5042,alle,2023,1295,personer,ssb_07459,ekte
5043,0-17,2023,77,personer,ssb_07459,ekte
5043,18-29,2023,42,personer,ssb_07459,ekte
5043,30-49,2023,87,personer,ssb_07459,ekte
5043,50-66,2023,102,personer,ssb_07459,ekte
5043,67-79,2023,86,personer,ssb_07459,ekte
5043,80-89,2023,27,personer,ssb_07459,ekte
5043,90+,2023,8,personer,ssb_07459,ekte
5043,alle,2023,429,personer,ssb_07459,ekte
5044,0-17,2023,140,personer,ssb_07459,ekte
5044,18-29,2023,102,personer,ssb_07459,ekte
5044,30-49,2023,151,personer,ssb_07459,ekte
5044,50-66,2023,207,personer,ssb_07459,ekte
5044,67-79,2023,135,personer,ssb_07459,ekte
5044,80-89,2023,68,personer,ssb_07459,ekte
5044,90+,2023,11,personer,ssb_07459,ekte
5044,alle,2023,814,personer,ssb_07459,ekte
5045,0-17,2023,456,personer,ssb_07459,ekte
5045,18-29,2023,298,personer,ssb_07459,ekte
5045,30-49,2023,487,personer,ssb_07459,ekte
5045,50-66,2023,544,personer,ssb_07459,ekte
5045,67-79,2023,341,personer,ssb_07459,ekte
5045,80-89,2023,139,personer,ssb_07459,ekte
5045,90+,2023,31,personer,ssb_07459,ekte
5045,alle,2023,2296,personer,ssb_07459,ekte
5046,0-17,2023,254,personer,ssb_07459,ekte
5046,18-29,2023,155,personer,ssb_07459,ekte
5046,30-49,2023,249,personer,ssb_07459,ekte
5046,50-66,2023,263,personer,ssb_07459,ekte
5046,67-79,2023,211,personer,ssb_07459,ekte
5046,80-89,2023,70,personer,ssb_07459,ekte
5046,90+,2023,14,personer,ssb_07459,ekte
5046,alle,2023,1216,personer,ssb_07459,ekte
5047,0-17,2023,912,personer,ssb_07459,ekte
5047,18-29,2023,529,personer,ssb_07459,ekte
5047,30-49,2023,962,personer,ssb_07459,ekte
5047,50-66,2023,809,personer,ssb_07459,ekte
5047,67-79,2023,474,personer,ssb_07459,ekte
5047,80-89,2023,149,personer,ssb_07459,ekte
5047,90+,2023,38,personer,ssb_07459,ekte
5047,alle,2023,3873,personer,ssb_07459,ekte
5049,0-17,2023,173,personer,ssb_07459,ekte
5049,18-29,2023,152,personer,ssb_07459,ekte
5049,30-49,2023,218,personer,ssb_07459,ekte
5049,50-66,2023,294,personer,ssb_07459,ekte
5049,67-79,2023,194,personer,ssb_07459,ekte
5049,80-89,2023,66,personer,ssb_07459,ekte
5049,90+,2023,11,personer,ssb_07459,ekte
5049,alle,2023,1108,personer,ssb_07459,ekte
5052,0-17,2023,106,personer,ssb_07459,ekte
5052,18-29,2023,63,personer,ssb_07459,ekte
5052,30-49,2023,102,personer,ssb_07459,ekte
5052,50-66,2023,154,personer,ssb_07459,ekte
5052,67-79,2023,111,personer,ssb_07459,ekte
5052,80-89,2023,37,personer,ssb_07459,ekte
5052,90+,2023,9,personer,ssb_07459,ekte
5052,alle,2023,582,personer,ssb_07459,ekte
5053,0-17,2023,1440,personer,ssb_07459,ekte
5053,18-29,2023,884,personer,ssb_07459,ekte
5053,30-49,2023,1572,personer,ssb_07459,ekte
5053,50-66,2023,1558,personer,ssb_07459,ekte
5053,67-79,2023,1040,personer,ssb_07459,ekte
5053,80-89,2023,289,personer,ssb_07459,ekte
5053,90+,2023,58,personer,ssb_07459,ekte
5053,alle,2023,6841,personer,ssb_07459,ekte
5054,0-17,2023,1974,personer,ssb_07459,ekte
5054,18-29,2023,1295,personer,ssb_07459,ekte
5054,30-49,2023,2203,personer,ssb_07459,ekte
5054,50-66,2023,2317,personer,ssb_07459,ekte
5054,67-79,2023,1567,personer,ssb_07459,ekte
5054,80-89,2023,516,personer,ssb_07459,ekte
5054,90+,2023,105,personer,ssb_07459,ekte
5054,alle,2023,9977,personer,ssb_07459,ekte
5055,0-17,2023,1098,personer,ssb_07459,ekte
