region_id,region_navn,region_type,tjenesteomrade,aldersgruppe,diagnose_kode,diagnose_navn,metric,period,value,unit,source_id,quality
11,Rogaland,fylke,SOM,50-66,X,(J00-J99) Sykdommer i åndedrettssystemet,dognopphold,2019,1200,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,X,(J00-J99) Sykdommer i åndedrettssystemet,oppholdsdogn,2019,5880,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XI,(K00-K93) Sykdommer i fordøyelsessystemet,pasienter,2019,5298,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XI,(K00-K93) Sykdommer i fordøyelsessystemet,pasienter_dogn,2019,1083,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XI,(K00-K93) Sykdommer i fordøyelsessystemet,dognopphold,2019,1422,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XI,(K00-K93) Sykdommer i fordøyelsessystemet,oppholdsdogn,2019,5850,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XII,(L00-L99) Sykdommer i hud og underhud,pasienter,2019,4185,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XII,(L00-L99) Sykdommer i hud og underhud,pasienter_dogn,2019,165,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XII,(L00-L99) Sykdommer i hud og underhud,dognopphold,2019,186,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XII,(L00-L99) Sykdommer i hud og underhud,oppholdsdogn,2019,1086,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,pasienter,2019,8118,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,pasienter_dogn,2019,1257,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,dognopphold,2019,1482,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,oppholdsdogn,2019,7608,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,pasienter,2019,5382,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,pasienter_dogn,2019,786,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,dognopphold,2019,960,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,oppholdsdogn,2019,3342,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",pasienter,2019,4164,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",pasienter_dogn,2019,1329,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",dognopphold,2019,1608,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",oppholdsdogn,2019,6798,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XV,"(O00-O99) Svangerskap, fødsel og barseltid",pasienter,2019,3,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XV,"(O00-O99) Svangerskap, fødsel og barseltid",pasienter_dogn,2019,0,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XV,"(O00-O99) Svangerskap, fødsel og barseltid",dognopphold,2019,0,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XV,"(O00-O99) Svangerskap, fødsel og barseltid",oppholdsdogn,2019,0,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XVI,(P00-P96) Visse tilstander som oppstår i perinatalperioden,pasienter,2019,0,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XVI,(P00-P96) Visse tilstander som oppstår i perinatalperioden,pasienter_dogn,2019,0,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XVI,(P00-P96) Visse tilstander som oppstår i perinatalperioden,dognopphold,2019,0,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XVI,(P00-P96) Visse tilstander som oppstår i perinatalperioden,oppholdsdogn,2019,0,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XVII,"(Q00-Q99) Medfødte misdannelser, deformiteter og kromosomavvik",pasienter,2019,255,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XVII,"(Q00-Q99) Medfødte misdannelser, deformiteter og kromosomavvik",pasienter_dogn,2019,36,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XVII,"(Q00-Q99) Medfødte misdannelser, deformiteter og kromosomavvik",dognopphold,2019,48,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XVII,"(Q00-Q99) Medfødte misdannelser, deformiteter og kromosomavvik",oppholdsdogn,2019,198,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",pasienter,2019,7749,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",pasienter_dogn,2019,1386,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",dognopphold,2019,1572,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",oppholdsdogn,2019,2508,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,pasienter,2019,12120,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,pasienter_dogn,2019,561,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,dognopphold,2019,636,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,50-66,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,oppholdsdogn,2019,5724,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,_T,I alt,pasienter,2019,32073,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,_T,I alt,pasienter_dogn,2019,8541,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,_T,I alt,dognopphold,2019,15996,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,_T,I alt,oppholdsdogn,2019,76068,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,pasienter,2019,507,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,pasienter_dogn,2019,303,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,dognopphold,2019,348,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,oppholdsdogn,2019,2124,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,II,(C00-D48) Svulster,pasienter,2019,5973,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,II,(C00-D48) Svulster,pasienter_dogn,2019,1206,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,II,(C00-D48) Svulster,dognopphold,2019,2160,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,II,(C00-D48) Svulster,oppholdsdogn,2019,12732,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,pasienter,2019,504,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,pasienter_dogn,2019,129,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,dognopphold,2019,168,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,oppholdsdogn,2019,432,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",pasienter,2019,3258,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",pasienter_dogn,2019,273,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",dognopphold,2019,306,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",oppholdsdogn,2019,984,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,pasienter,2019,411,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,pasienter_dogn,2019,150,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,dognopphold,2019,186,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,oppholdsdogn,2019,702,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,pasienter,2019,6576,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,pasienter_dogn,2019,2136,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,dognopphold,2019,3306,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,oppholdsdogn,2019,14322,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,VI,(G00-G99) Sykdommer i nervesystemet,pasienter,2019,2721,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,VI,(G00-G99) Sykdommer i nervesystemet,pasienter_dogn,2019,336,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,VI,(G00-G99) Sykdommer i nervesystemet,dognopphold,2019,414,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,VI,(G00-G99) Sykdommer i nervesystemet,oppholdsdogn,2019,2292,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,pasienter,2019,9450,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,pasienter_dogn,2019,84,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,dognopphold,2019,90,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,oppholdsdogn,2019,282,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),pasienter,2019,4608,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),pasienter_dogn,2019,78,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),dognopphold,2019,78,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),oppholdsdogn,2019,192,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,X,(J00-J99) Sykdommer i åndedrettssystemet,pasienter,2019,2736,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,X,(J00-J99) Sykdommer i åndedrettssystemet,pasienter_dogn,2019,1188,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,X,(J00-J99) Sykdommer i åndedrettssystemet,dognopphold,2019,1746,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,X,(J00-J99) Sykdommer i åndedrettssystemet,oppholdsdogn,2019,9930,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XI,(K00-K93) Sykdommer i fordøyelsessystemet,pasienter,2019,3630,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XI,(K00-K93) Sykdommer i fordøyelsessystemet,pasienter_dogn,2019,1002,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XI,(K00-K93) Sykdommer i fordøyelsessystemet,dognopphold,2019,1290,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XI,(K00-K93) Sykdommer i fordøyelsessystemet,oppholdsdogn,2019,6534,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XII,(L00-L99) Sykdommer i hud og underhud,pasienter,2019,3531,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XII,(L00-L99) Sykdommer i hud og underhud,pasienter_dogn,2019,126,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XII,(L00-L99) Sykdommer i hud og underhud,dognopphold,2019,144,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XII,(L00-L99) Sykdommer i hud og underhud,oppholdsdogn,2019,1098,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,pasienter,2019,4944,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,pasienter_dogn,2019,1191,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,dognopphold,2019,1470,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,oppholdsdogn,2019,6582,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,pasienter,2019,3828,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,pasienter_dogn,2019,798,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,dognopphold,2019,996,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,oppholdsdogn,2019,3588,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",pasienter,2019,2655,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",pasienter_dogn,2019,1227,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",dognopphold,2019,1440,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",oppholdsdogn,2019,7278,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XV,"(O00-O99) Svangerskap, fødsel og barseltid",pasienter,2019,0,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XV,"(O00-O99) Svangerskap, fødsel og barseltid",pasienter_dogn,2019,0,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XV,"(O00-O99) Svangerskap, fødsel og barseltid",dognopphold,2019,0,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XV,"(O00-O99) Svangerskap, fødsel og barseltid",oppholdsdogn,2019,0,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XVI,(P00-P96) Visse tilstander som oppstår i perinatalperioden,pasienter,2019,0,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XVI,(P00-P96) Visse tilstander som oppstår i perinatalperioden,pasienter_dogn,2019,0,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XVI,(P00-P96) Visse tilstander som oppstår i perinatalperioden,dognopphold,2019,0,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XVI,(P00-P96) Visse tilstander som oppstår i perinatalperioden,oppholdsdogn,2019,0,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XVII,"(Q00-Q99) Medfødte misdannelser, deformiteter og kromosomavvik",pasienter,2019,81,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XVII,"(Q00-Q99) Medfødte misdannelser, deformiteter og kromosomavvik",pasienter_dogn,2019,9,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XVII,"(Q00-Q99) Medfødte misdannelser, deformiteter og kromosomavvik",dognopphold,2019,12,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XVII,"(Q00-Q99) Medfødte misdannelser, deformiteter og kromosomavvik",oppholdsdogn,2019,72,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",pasienter,2019,5559,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",pasienter_dogn,2019,1086,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",dognopphold,2019,1260,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",oppholdsdogn,2019,2496,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,pasienter,2019,9525,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,pasienter_dogn,2019,510,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,dognopphold,2019,552,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,67-79,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,oppholdsdogn,2019,3810,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,_T,I alt,pasienter,2019,11688,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,_T,I alt,pasienter_dogn,2019,4347,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,_T,I alt,dognopphold,2019,8136,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,_T,I alt,oppholdsdogn,2019,39672,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,pasienter,2019,228,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,pasienter_dogn,2019,177,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,dognopphold,2019,198,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,oppholdsdogn,2019,1062,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,II,(C00-D48) Svulster,pasienter,2019,2085,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,II,(C00-D48) Svulster,pasienter_dogn,2019,465,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,II,(C00-D48) Svulster,dognopphold,2019,780,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,II,(C00-D48) Svulster,oppholdsdogn,2019,4866,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,pasienter,2019,282,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,pasienter_dogn,2019,129,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,dognopphold,2019,138,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,oppholdsdogn,2019,522,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",pasienter,2019,876,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",pasienter_dogn,2019,150,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",dognopphold,2019,162,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",oppholdsdogn,2019,588,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,pasienter,2019,264,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,pasienter_dogn,2019,96,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,dognopphold,2019,108,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,oppholdsdogn,2019,438,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,pasienter,2019,3081,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,pasienter_dogn,2019,1230,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,dognopphold,2019,1704,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,oppholdsdogn,2019,7956,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,VI,(G00-G99) Sykdommer i nervesystemet,pasienter,2019,840,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,VI,(G00-G99) Sykdommer i nervesystemet,pasienter_dogn,2019,159,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,VI,(G00-G99) Sykdommer i nervesystemet,dognopphold,2019,186,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,VI,(G00-G99) Sykdommer i nervesystemet,oppholdsdogn,2019,882,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,pasienter,2019,4449,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,pasienter_dogn,2019,33,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,dognopphold,2019,42,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,oppholdsdogn,2019,150,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),pasienter,2019,2553,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),pasienter_dogn,2019,27,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),dognopphold,2019,30,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),oppholdsdogn,2019,66,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,X,(J00-J99) Sykdommer i åndedrettssystemet,pasienter,2019,1119,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,X,(J00-J99) Sykdommer i åndedrettssystemet,pasienter_dogn,2019,795,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,X,(J00-J99) Sykdommer i åndedrettssystemet,dognopphold,2019,1098,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,X,(J00-J99) Sykdommer i åndedrettssystemet,oppholdsdogn,2019,6156,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,XI,(K00-K93) Sykdommer i fordøyelsessystemet,pasienter,2019,1191,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,XI,(K00-K93) Sykdommer i fordøyelsessystemet,pasienter_dogn,2019,504,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,XI,(K00-K93) Sykdommer i fordøyelsessystemet,dognopphold,2019,654,antall,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,XI,(K00-K93) Sykdommer i fordøyelsessystemet,oppholdsdogn,2019,3342,dogn,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,XII,(L00-L99) Sykdommer i hud og underhud,pasienter,2019,1356,personer,ssb_14824,ekte
11,Rogaland,fylke,SOM,80-89,XII,(L00-L99) Sykdommer i hud og underhud,pasienter_dogn,2019,69,personer,ssb_14824,ekte
